rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
64,1975,Comparative studies of substrates and inhibitors of choline transport and choline acetyltransferase.,"L. A. Barker, T. Mittag",Journal of Pharmacology and Experimental Therapeutics,1975-01-01,273,4,105.44,"EEG, MEG, and Electrophysiology",EEG;non-human,Analogs of choline and three hemicholinium derivatives were studied as substrates for choline acetyltransferase (ChAc) and as substrates or inhibitors of the high-affinity choline transport system in rat brain synaptosomes.,high citation signal (273),"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0022-3565(25)30033-9,e84d61441305502a2e1f091ce6af4a5cd77c1a9d,https://doi.org/10.1016/s0022-3565(25)30033-9,,,JournalArticle; Study,unknown,brain,"Analogs of choline and three hemicholinium derivatives were studied as substrates for choline acetyltransferase (ChAc) and as substrates or inhibitors of the high-affinity choline transport system in rat brain synaptosomes. Hemicholiniums-3 and -15, but not terphenylhemicholinium-3, were substrates of ChAc. All three inhibit the high-affinity choline transport system, with I50 values of 0.08, 8.0 and 0.08 muM, respectively. Simple choline analogs with substituents on the beta-carbon atom were found to be very poor substrates for ChAc. N-alkyl analogs, mono-, di- and triethyl choline and N-hydroxyethyl pyrrolidinium methiodide (pyrrolcholine), and DL-alpha-methyl choline are substrates for ChAc and also inhibit choline transport, with I50 values between 2 to 6 muM.[3-H] choline, [3-H] monoethycholine and [3-H] pyrrolcholine were transported into synaptosomes by the choline high affinity system and metabolized to acetyl derivatives. The results indicated that choline transport is the rate-limiting step in the biosynthesis of acetylcholine and provide the basis for the development of a group of cholinergic false transmitters."
65,1975,Extraction of sleep-promoting factor S from cerebrospinal fluid and from brains of sleep-deprived animals.,"J. Pappenheimer, G. Koski, V. Fencl, M. Karnovsky, J. Krueger",Journal of Neurophysiology,1975-11-01,269,4,109.97,General Brain Science and Reviews,non-human,Positions Extraction of sleep-promoting factor S from cerebrospinal fluid and from brains of sleep-deprived animals. within General Brain Science and Reviews.,high citation signal (269),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1152/JN.1975.38.6.1299,376bff05bf88aac7d637531ef485c1e03b38e72f,https://doi.org/10.1152/JN.1975.38.6.1299,,,JournalArticle,unknown,brain; brain in title,
66,1975,Effect of experimental cerebral infarction in rat brain on catecholamines and behaviour,"R. Robinson, W. Shoemaker, M. Schlumpf, T. Valk, F. Bloom",Nature,1975-05-22,263,3,123.57,General Brain Science and Reviews,non-human,Positions Effect of experimental cerebral infarction in rat brain on catecholamines and behaviour within General Brain Science and Reviews.,high citation signal (263); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/255332A0,efbc409f2e65282c36e7f7a56b8f05548fc2c512,https://doi.org/10.1038/255332A0,,,JournalArticle,unknown,brain; cerebral; brain in title,
67,1975,Vascular structures in brain tumors.,"A. Hirano, T. Matsui",Human Pathology,1975-09-01,263,3,109.57,Clinical Neurology and Neurodegeneration,human,Positions Vascular structures in brain tumors. within Clinical Neurology and Neurodegeneration.,high citation signal (263); human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/S0046-8177(75)80045-1,73a9dcf4e959e82a6d288eceabbbe6cca4e29522,https://doi.org/10.1016/S0046-8177(75)80045-1,,,Review; JournalArticle,unknown,brain; brain in title,
68,1975,"Global Ischemia in Dogs: Intracranial Pressures, Brain Blood Flow and Metabolism","J. Snyder, E. Nemoto, R. Carroll, P. Safar",Stroke,1975-01-01,257,2,107.95,"Cerebrovascular, Metabolism, and Brain Injury",,"Positions Global Ischemia in Dogs: Intracranial Pressures, Brain Blood Flow and Metabolism within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (257),"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1161/01.STR.6.1.21,ceb1ba2b63333c70afbb2085ba45a8179851e704,https://doi.org/10.1161/01.STR.6.1.21,,,JournalArticle,unknown,brain; brain in title,
69,1975,Hippocampal Rhythmic Slow Activity and Neocortical Low-Voltage Fast Activity: Relations to Behavior,"C. H. Vanderwolf, R. Kramis, L. A. Gillespie, B. H. Bland",Unknown venue,1975,255,3,101.81,Cognitive and Systems Neuroscience,,Positions Hippocampal Rhythmic Slow Activity and Neocortical Low-Voltage Fast Activity: Relations to Behavior within Cognitive and Systems Neuroscience.,high citation signal (255),"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1007/978-1-4684-2979-4_3,a9bcba1222d255c22afab86b2784fba2b5507bf3,https://doi.org/10.1007/978-1-4684-2979-4_3,,,paper,unknown,cortical,
70,1975,Independent blood-brain barrier transport systems for nucleic acid precursors.,"E. Cornford, W. Oldendorf",Biochimica et Biophysica Acta,1975-06-25,246,7,107.17,General Brain Science and Reviews,,Positions Independent blood-brain barrier transport systems for nucleic acid precursors. within General Brain Science and Reviews.,high citation signal (246),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0005-2736(75)90259-X,84f394acf3fd6aeaa95fd86c0c9295a68c6cbdb4,https://doi.org/10.1016/0005-2736(75)90259-X,,,JournalArticle,unknown,brain; brain in title,
71,1975,Motor-sensory cortex-corticospinal system and developing locomotion and placing in rats.,"S. Hicks, C. D'amato",American Journal of Anatomy,1975-05-01,246,2,111.37,General Brain Science and Reviews,non-human,Positions Motor-sensory cortex-corticospinal system and developing locomotion and placing in rats. within General Brain Science and Reviews.,high citation signal (246); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/AJA.1001430102,1756a8b9038f63bb7cf81e33582b5c23bb720325,https://doi.org/10.1002/AJA.1001430102,http://deepblue.lib.umich.edu/bitstream/2027.42/49673/1/1001430102_ftp.pdf,,JournalArticle,unknown,cortex; neuroscience term,
72,1975,Glycosaminoglycans of brain during development.,"R. U. Margolis, R. Margolis, L. Chang, C. Preti",Biochemistry,1975-01-14,245,6,107.1,"Brain Development, Plasticity, and Connectomics",,"Positions Glycosaminoglycans of brain during development. within Brain Development, Plasticity, and Connectomics.",high citation signal (245),"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1021/BI00672A014,21f0b80244ff6af749421f9dc48a512e41e0729c,https://doi.org/10.1021/BI00672A014,,,JournalArticle,unknown,brain; brain in title,
73,1975,Induction processes in blood-brain transfer of ketone bodies during starvation.,"A. Gjedde, C. Crone",American Journal of Physiology,1975-11-01,244,9,110.02,General Brain Science and Reviews,,Positions Induction processes in blood-brain transfer of ketone bodies during starvation. within General Brain Science and Reviews.,high citation signal (244); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1152/AJPLEGACY.1975.229.5.1165,6f232db17ae0f17f4ade327e85da11ed91fc7e78,https://doi.org/10.1152/AJPLEGACY.1975.229.5.1165,https://www.physiology.org/pb-assets/PDFs/2017-Legacy-1516816496183.pdf,,JournalArticle,unknown,brain; brain in title,
74,1975,Brain edema.,R. A. Fishman,New England Journal of Medicine,1975,243,5,106.95,"Cerebrovascular, Metabolism, and Brain Injury",,"Positions Brain edema. within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (243),"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1056/nejm197510022931407,a0f512cae6b3878993ab82c58ae88bee6b433311,https://doi.org/10.1056/nejm197510022931407,,,JournalArticle,unknown,brain; brain in title,
75,1975,The cerebral ventricles as the avenue for the dipsogenic action of intracranial angiotensin.,"A. K. Johnson, A. K. Johnson, A. N. Epstein, A. N. Epstein",Brain Research,1975-03-28,243,4,112.95,General Brain Science and Reviews,,Positions The cerebral ventricles as the avenue for the dipsogenic action of intracranial angiotensin. within General Brain Science and Reviews.,high citation signal (243); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0006-8993(75)90891-4,ae469181abcf6c616f42f803029b541504b04db7,https://doi.org/10.1016/0006-8993(75)90891-4,,,JournalArticle,unknown,cerebral,
76,1975,Decreased synthesis of acetylcholine accompanying impaired oxidation of pyruvic acid in rat brain minces.,"G. Gibson, R. Jope, J. Blass",Biochemical Journal,1975-04-01,241,1,111.0,General Brain Science and Reviews,non-human,Positions Decreased synthesis of acetylcholine accompanying impaired oxidation of pyruvic acid in rat brain minces. within General Brain Science and Reviews.,high citation signal (241); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1042/BJ1480017,a7f1571fb9d86ac568403be2b8f3d0677a53cd31,https://doi.org/10.1042/BJ1480017,https://europepmc.org/articles/pmc1165501?pdf=render,,JournalArticle,unknown,brain; brain in title,
77,1975,Interhemispheric neocortical connections of the corpus callosum in the reeler mutant mouse: A study based on anterograde and retrograde methods,"C. Yorke, V. Caviness",The Journal of comparative neurology,1975-11-15,240,4,113.93,Clinical Neurology and Neurodegeneration,non-human,Positions Interhemispheric neocortical connections of the corpus callosum in the reeler mutant mouse: A study based on anterograde and retrograde methods within Clinical Neurology and Neurodegeneration.,high citation signal (240); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.901700405,2f69998904064694f88e441a914b975f7ce157a5,https://doi.org/10.1002/cne.901700405,,,JournalArticle,unknown,cortical,
78,1975,Resuscitation of the monkey brain after one hour complete ischemia. III. Indications of metabolic recovery.,"P. Kleihues, K. Hossmann, A. Pegg, K. Kobayashi, V. Zimmermann",Brain Research,1975-09-12,235,4,119.55,"Cerebrovascular, Metabolism, and Brain Injury",non-human,"Positions Resuscitation of the monkey brain after one hour complete ischemia. III. Indications of metabolic recovery. within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (235); recognized venue,"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0006-8993(75)90207-3,4d6d6f9434fb2e9a26a918ae1e8348209917edee,https://doi.org/10.1016/0006-8993(75)90207-3,,,JournalArticle,unknown,brain; brain in title,
79,1975,Thyrotropin releasing hormone (TRH)-containing nerve terminals in certain brain stem nuclei and in the spinal cord.,"T. Hökfelt, K. Fuxe, O. Johansson, S. Jeffcoate, N. White",Neuroscience Letters,1975-09-01,233,1,118.2,General Brain Science and Reviews,,Positions Thyrotropin releasing hormone (TRH)-containing nerve terminals in certain brain stem nuclei and in the spinal cord. within General Brain Science and Reviews.,high citation signal (233); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0304-3940(75)90028-2,ba9bb936ff31977747530b3f51678b5906592bfe,https://doi.org/10.1016/0304-3940(75)90028-2,,,JournalArticle,unknown,brain; brain in title,
80,1975,Retinoic acid-binding protein in rat tissue. Partial purification and comparison to rat tissue retinol-binding protein.,"D. Ong, F. Chytil",Journal of Biological Chemistry,1975-08-10,233,0,104.4,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"When the 100,000 X g supernatant fractions of several rat organs are incubated with all-trans-[3H]retinoic acid, a binding component for retinoic acid with a sedimentation coefficient of 2 S can be detected by sucrose gradient centrifugation.",high citation signal (233); open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0021-9258(19)41166-6,624b4beae24e1d807d8a57727ac77f21a334e0e1,https://doi.org/10.1016/s0021-9258(19)41166-6,https://doi.org/10.1016/s0021-9258(19)41166-6,,JournalArticle,unknown,brain,"When the 100,000 X g supernatant fractions of several rat organs are incubated with all-trans-[3H]retinoic acid, a binding component for retinoic acid with a sedimentation coefficient of 2 S can be detected by sucrose gradient centrifugation. This tissue binding protein for retinoic acid is distinct from the tissue binding protein for retinol which has been previously described. The tissue retinoic acid-binding protein has been partially purified from rat testis and this partially purified protein would appear to have a molecular weight of 14,500 as determined by gel filtration and high binding specificity for all-trans-retinoic acid. Binding of [3H]retinoic acid is not diminished by a 200-fold molar excess of retinal, retinol, or oleic acid but is reduced by a 200-fold excess of unlabeled retinoic acid. Tissue retinoic acid-binding protein can be detected in extracts of brain, eye, ovary, testis, and uterus but is apparently absent in heart muscle, small intestine, kidney, liver, lung, gastrocnemious muscle, serum, and spleen. This distribution is different than that observed for the tissue retinol-binding protein. Tissue retinol-binding protein was also purified extensively from rat testis. The partially purified protein has an apparent molecular weight of 14,000 and high binding specificity for all-trans-[3H]retinol as only unlabeled all-trans-retinol but not retinal, retinoic acid, retinyl acetate, retinyl palmitate, or oleic acid could diminish binding of the 3H ligand under the conditions employed. The partially purified protein has a fluorescence excitation spectrum with lambda max at 350 nm. In contrast, the retinol-binding protein isolated from rat serum and described by others has a fluorescence excitation spectrum with lambda max at 334 nm and an apparent molecular weight of 19,000. When partially purified tissue retinol-binding protein is extracted with heptane, the heptane extract has a fluorescence excitation spectrum similar to that of all-trans-retinol."
81,1975,"The density of synapses and neurons in normal, mentally defective ageing human brains.",B. Cragg,Brain : a journal of neurology,1975,231,2,129.24,"Cellular, Molecular, and Synaptic Neuroscience",human,"Positions The density of synapses and neurons in normal, mentally defective ageing human brains. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (231); recognized venue; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1093/BRAIN/98.1.81,202af2f36de20fe8a484c481af0f29c7fb663702,https://doi.org/10.1093/BRAIN/98.1.81,,,JournalArticle; Study,unknown,brain; neuron; synapse; brain in title; neuroscience term,
82,1975,Direct identification and characterisation of β-adrenergic receptors in rat brain,"R. Alexander, JAMES N. Davis, R. J. Lefkowitz",Nature,1975-12-04,230,2,119.16,General Brain Science and Reviews,non-human,Positions Direct identification and characterisation of β-adrenergic receptors in rat brain within General Brain Science and Reviews.,high citation signal (230); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/258437A0,caf9c805081535b7b975d31283df1f09535d64d6,https://doi.org/10.1038/258437A0,,,JournalArticle,unknown,brain; brain in title,
83,1975,"Darwin on man. A psychological study of scientific creativity, together with Darwin's early and unpublished notebooks","H. Gruber, P. H. Barrett",Medicina e historia,1975-07-01,230,7,106.56,"Brain Development, Plasticity, and Connectomics",EEG;human;non-human,"HOWARD E. GRUBER, Darwin on man. A psychological study ofscientific creativity, together with Darwin's early and unpublished notebooks, transcribed and annotated by Paul H.",high citation signal (230); open-access PDF metadata; human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1017/S0025727300020329,e47d9cb835fa2aa7c5d04c60ad70729446a70869,https://doi.org/10.1017/S0025727300020329,https://doi.org/10.1017/s0025727300020329,,paper,unknown,brain,"HOWARD E. GRUBER, Darwin on man. A psychological study ofscientific creativity, together with Darwin's early and unpublished notebooks, transcribed and annotated by Paul H. Barrett, London, Wildwood House, 1974, 8vo,. pp. xxv, 495, illus., £5.00. In the first part (pp. 1-257), Professor Gruber, a developmental psychologist and follower of Piaget who provides a forward, analyses the way in which Darwin gradually assembled his theory of evolution by natural selection. The second part contains mainly the notes that Darwin recorded concerning man and his relationship with other animals, and on mind, emotions and free will. The background to the period when Darwin was amassing his data (1838-1859) is dealt with, for a knowledge of it is essential if the novelty of his idea is to be appreciated. At a timewhenman was thought to be the Creator's prize product, quite separate from animals, and when the materialistic approach to human brain function was unacceptable, Darwin was continually concerned with including man in his scheme. Other influences on him, from parents and teachers, are discussed, but Professor Gruber's main task is to show how a genius takes a mass of evidence, theories, ideas, suppositions, and welds them into a biological law. Here we learn not only about Darwin, but the attributes of genius in general, and the methods of scientific thought. The original thinker uses stored, previously obtained evidence and insights, each in different contexts. He can discard or modify his ideas ruthlessly and is, therefore, never enslaved by them. He has an infinite capacity for taking pains and he has the ability clearly to maintain in his mind a variety of ideas, isolated one from the other and yet immediately available for comparative enterprises, and all constantly ready to be incorporated into the overall model. Such was Darwin's mode of thought. The only possible criticism of this impressive study is that more consideration could have been given to Darwin's psychoneurosis, which itself had an important role to play in his creativity by protecting him from society and so allowing him to give all his attention to his studies. It may be that the long delay in publishing On the origin of species was a direct result of it: anxiety and fear evoked by the possibility of a public reaction to a revolutionary notion that would bring upon him condemnation and ridicule. Darwin's notebooks make fascinating reading and they constantly remind one of Harvey's Praelectiones. Each was acutely aware of the world about him and would record any fact that seemed at the time to add to a corpus of knowledge necessary to establish, confirm, and sustain his biological concepts. The long delay between revelation and publication is also strikingly similar. A detailed comparative study may prove to be a rewarding exercise, and a contribution to the anatomy of genius; but on the other hand Darwin presents observations on sociological issues which Harvey does not. Professors Gruber and Barrett have produced an important book which will appeal to a variety of readers: biologists, psychologists, historians of science and medicine, philosophers of science, sociologists, and theologians. It can be warmly recommended, and at the price it is a bargain."
84,1975,REGIONAL γ-AMINOBUTYRIC ACID LEVELS IN RAT BRAIN DETERMINED AFTER MICROWAVE FIXATION,"G. Balcom, R. Lenox, J. L. Meyerhoff",Unknown venue,1975-04-01,229,2,107.09,General Brain Science and Reviews,non-human,Positions REGIONAL γ-AMINOBUTYRIC ACID LEVELS IN RAT BRAIN DETERMINED AFTER MICROWAVE FIXATION within General Brain Science and Reviews.,high citation signal (229),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1111/j.1471-4159.1975.tb03835.x,30f5654c1e6d36cdd4fd6875f63f217e44657b80,https://doi.org/10.1111/j.1471-4159.1975.tb03835.x,,,paper,unknown,brain; brain in title,
85,1975,Ultrastructural localization of the high molecular weight proteins associated with in vitro-assembled brain microtubules,"W. Dentler, S. Granett, J. Rosenbaum",Journal of Cell Biology,1975-04-01,229,2,122.09,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Microtubules isolated from brain extracts by in vitro assembly (1, 19, 23) are composed principally of two tubulins and two high molecular weight proteins (microtubule-associated proteins [MAPS] 1 and 2) (2,5,7,20).",high citation signal (229); recognized venue; open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1083/jcb.65.1.237,6a8c4adb9e7aaa84c1bd08a1b41d0eec38feae96,https://doi.org/10.1083/jcb.65.1.237,https://rupress.org/jcb/article-pdf/65/1/237/1387141/237.pdf,,JournalArticle,unknown,brain; brain in title,"Microtubules isolated from brain extracts by in vitro assembly (1, 19, 23) are composed principally of two tubulins and two high molecular weight proteins (microtubule-associated proteins [MAPS] 1 and 2) (2,5,7,20). Recently, it was demonstrated that in vitro-assembled brain microtubules (neurotubules) are coated with filaments (5, 7) which are similar to the filaments attached to neurotubules in situ (4, 15, 21, 24, 25), and it was suggested that the filaments are composed of the higher molecular weight MAPs (5, 7, 12). In this study, microtubules were assembled in the presence and absence of the MAPs, and thin sections of the microtubules were examined by electron microscopy. The results show that the filaments only occur on microtubules assembled in the presence of the MAPs and it is therefore concluded that the filaments are composed of the high molecular weight MAP's."
86,1975,"Morphological changes in the young, adult and aging rate cerebral cortex, hippocampus, and diencephalon.","M. Diamond, R. Johnson, C. A. Ingham",Behavioral Biology,1975-06-01,228,2,112.21,Cognitive and Systems Neuroscience,human;non-human,"Positions Morphological changes in the young, adult and aging rate cerebral cortex, hippocampus, and diencephalon. within Cognitive and Systems Neuroscience.",high citation signal (228); human evidence signal,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/S0091-6773(75)90161-3,ea5a61926c7bf52260d7ec892a8230caadfb0c67,https://doi.org/10.1016/S0091-6773(75)90161-3,,,JournalArticle,unknown,cerebral; cortex; hippocampus; neuroscience term,
87,1975,Neuronal and glial activity during spreading depression in cerebral cortex of cat.,"E. Sugaya, M. Takato, Y. Noda",Journal of Neurophysiology,1975-07-01,226,7,111.65,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Neuronal and glial activity during spreading depression in cerebral cortex of cat. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (226),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1152/JN.1975.38.4.822,42290537429c5d13185c363de1a6b34bf25175c4,https://doi.org/10.1152/JN.1975.38.4.822,,,JournalArticle,unknown,cerebral; cortex; neuron; glia; neuroscience term,
88,1975,Changes in the size and organisation of the brain in man and his ancestors.,R. Passingham,"Brain, Behavior and Evolution",1975,226,2,117.65,Cognitive and Systems Neuroscience,,Positions Changes in the size and organisation of the brain in man and his ancestors. within Cognitive and Systems Neuroscience.,high citation signal (226); recognized venue,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1159/000123626,3b8831fdaa0bb555f92d011bc7b8345aeadace3c,https://doi.org/10.1159/000123626,,,JournalArticle; Study,unknown,brain; brain in title,
89,1975,Increase in rat brain acetylcholine induced by choline or deanol.,"D. Haubrich, Pauline F. L. Wang, D. Clody, Paul W. Wedeking",Life Science,1975-09-15,225,0,118.77,General Brain Science and Reviews,non-human,Positions Increase in rat brain acetylcholine induced by choline or deanol. within General Brain Science and Reviews.,high citation signal (225); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0024-3205(75)90451-8,df15821efd6648154a59269eea34a2b006c1b4be,https://doi.org/10.1016/0024-3205(75)90451-8,,,JournalArticle,unknown,brain; brain in title,
90,1975,Radiology of the Skull and Brain: Angiography,O. Sugar,Unknown venue,1975-09-22,224,7,105.49,General Brain Science and Reviews,,Positions Radiology of the Skull and Brain: Angiography within General Brain Science and Reviews.,high citation signal (224),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/JAMA.1975.03260120079034,4f51b14b69bb23b81075d15e5ae3b3f9af6a2e0f,https://doi.org/10.1001/JAMA.1975.03260120079034,,,paper,unknown,brain; brain in title,
91,1975,Amphetamine: evaluation of d- and l-isomers as releasing agents and uptake inhibitors for 3H-dopamine and 3H-norepinephrine in slices of rat neostriatum and cerebral cortex.,"R. Heikkila, H. Orlansky, C. Mytilineou, G. Cohen",Journal of Pharmacology and Experimental Therapeutics,1975-07-01,223,6,108.61,General Brain Science and Reviews,non-human,Release of 3H-doapamine or of 3H-norepinephrine and inhibition of accumulation of 3H-dopamine or 3H-norepinephrine by d- and l-amphetamine were studied in slices of rat neostriatum and in slices of rat cerebral cortex.,high citation signal (223),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0022-3565(25)30227-2,6809ba2859cf0d228308f9ba2d78c91910d5eaad,https://doi.org/10.1016/s0022-3565(25)30227-2,,,JournalArticle,unknown,cerebral; cortex; neuroscience term,"Release of 3H-doapamine or of 3H-norepinephrine and inhibition of accumulation of 3H-dopamine or 3H-norepinephrine by d- and l-amphetamine were studied in slices of rat neostriatum and in slices of rat cerebral cortex. The two stereoisomers of amphetamine were equally potent as inhibitors of accumulation in the cortex, whereas d-amphetamine was approximately 3-fold more potent than l-amphetamine in the neostriatum. A similar relationship was observed between the two stereoisomers in release experiments. Some spontaneous efflux of 3H-dopamine from tissue slices was evident in absence of added drug in release experiments. When cocaine (2 X 10(-5) M), a known inhibitor of biogenic amine uptake, was added to the medium, there was very little increment in spontaneous efflux of 3H-dopamine in neostriatal slices, but cocaine blocked the release caused by d-amphetamine. This showed that the apparent releasing action of d-amphetamine in the neostriatum was not due to blockade of reuptake of spontaneously released material and that d-amphetamine itself must be taken up to evoke a releasing action. Experiments were designed to compare directly the releasing and uptake inhibiting actions of d-amphetamine. In the cortex, uptake inhibition of 3H-norepinephrine was greater than release over a wide concentration range, while in the neostriatum the two actions were essentially identical in magnitude for 3H-dopamine. We conclude that in the cortex, d-amphetamine can act both to release and to block uptake of 3H-norepinephrine. In the neostriatum, on the other hand, there is releasing action of 3H-dopamine by d-amphetamine (which is stronger than that in the cortex), but the apparent blockade of ""uptake"" is of questionable significance and appears to result from the release of previously accumulated 3H-dopamine"
