rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
55,1994,Light and electron microscope distribution of the NMDA receptor subunit NMDAR1 in the rat nervous system using a selective anti-peptide antibody,"RS Petralia, N. Yokotani, R. Wenthold",Journal of Neuroscience,1994-02-01,873,41,161.32,"Cellular, Molecular, and Synaptic Neuroscience",ECoG;non-human,"NMDA receptors play key roles in synaptic plasticity and neuronal development, and may be involved in learning, memory, and compensation following injury.",high citation signal (873); recognized venue; open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.14-02-00667.1994,b18b2f6c2a79cb9c0bc6982ef4ccbf8b47017a47,https://doi.org/10.1523/JNEUROSCI.14-02-00667.1994,https://www.jneurosci.org/content/jneuro/14/2/667.full.pdf,,JournalArticle,unknown,brain; cerebral; cortex; neuron; hippocampus; cerebellum; glia; ecog; neuroscience term,"NMDA receptors play key roles in synaptic plasticity and neuronal development, and may be involved in learning, memory, and compensation following injury. A polyclonal antibody that recognizes four of seven splice variants of NMDAR1 was made using a C-terminus peptide (30 amino acid residues). NMDAR1 is the major NMDA receptor subunit, found in most or all NMDA receptor complexes. On immunoblots, this antibody labeled a single major band migrating at M(r) = 120,000. The antibody did not cross-react with extracts from transfected cells expressing other glutamate receptor subunits, nor did it label non-neuronal tissues. Immunostained vibratome sections of rat tissue showed labeling in many neurons in most structures in the brain, as well as in the cervical spinal cord, dorsal root and vestibular ganglia, and in pineal and pituitary glands. Staining was moderate to dense in the olfactory bulb, neocortex, striatum, some thalamic and hypothalamic nuclei, the colliculi, and many reticular, sensory, and motor neurons of the brainstem and spinal cord. The densest stained cells included the pyramidal and hilar neurons of the CA3 region of the hippocampus, Purkinje cells of the cerebellum, supraoptic and magnocellular paraventricular neurons of the hypothalamus, inferior olive, red nucleus, lateral reticular nucleus, peripheral dorsal cochlear nucleus, and motor nuclei of the lower brainstem and spinal cord. Ultrastructural localization of immunostaining was examined in the hippocampus, cerebral cortex, and cerebellar cortex. The major staining was in postsynaptic densities apposed by unstained presynaptic terminals with round or mainly round vesicles, and in associated dendrites. The pattern of staining matched that of previous in situ hybridization but differed somewhat from that of binding studies, implying that multiple types of NMDA receptors exist. Comparison with previous studies of localization of other glutamate receptor types revealed that NMDAR1 may colocalize with these other types in many neurons throughout the nervous system."
56,1994,Structural equation modeling and its application to network analysis in functional brain imaging,"A. Mclntosh, F. Gonzalez-Lima",Unknown venue,1994,873,45,131.12,"Brain Development, Plasticity, and Connectomics",connectome,"Positions Structural equation modeling and its application to network analysis in functional brain imaging within Brain Development, Plasticity, and Connectomics.",high citation signal (873),"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1002/hbm.460020104,d76406b601d95fbd7fae835ff495666438efccfe,https://doi.org/10.1002/hbm.460020104,,,paper,unknown,brain; brain in title,
57,1994,Axotomy results in delayed death and apoptosis of retinal ganglion cells in adult rats,"M. Berkelaar, D. Clarke, Yc Wang, G. Bray, A. Aguayo",Journal of Neuroscience,1994-07-01,848,53,148.79,"Cellular, Molecular, and Synaptic Neuroscience",human;non-human,"Using quantitative anatomical techniques, we show that after intraorbital optic nerve transection in adult rats, virtually all retinal ganglion cells (RGCs) survive for 5 d and then die abruptly in large numbers, reducing the RGC population to approximately 50% of normal by day 7 and to less than 10% on day 14.",high citation signal (848); recognized venue; open-access PDF metadata; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.14-07-04368.1994,35d361d0b5aba6d9ac92952be24a2c725d02cb2e,https://doi.org/10.1523/JNEUROSCI.14-07-04368.1994,https://www.jneurosci.org/content/jneuro/14/7/4368.full.pdf,,JournalArticle,unknown,brain; neuron; neuroscience term,"Using quantitative anatomical techniques, we show that after intraorbital optic nerve transection in adult rats, virtually all retinal ganglion cells (RGCs) survive for 5 d and then die abruptly in large numbers, reducing the RGC population to approximately 50% of normal by day 7 and to less than 10% on day 14. During this period of rapid cell loss, some RGCs show cytochemical alterations indicative of apoptosis (""programmed cell death""), a change not previously categorized after axotomy in adult mammals. With intracranial lesions 8- 9 mm from the eye, the onset of cell death is delayed until day 8 and is greater with cut than crush. The demonstration that axotomy results in apoptosis, the long interval between axonal injury and RGC death, and the different time of onset of the massive RGC loss with optic nerve lesions near or far from the eye suggest that axonal interruption triggers a cascade of molecular events whose outcome may be critically dependent on the availability of neuronal trophic support from endogenous or exogenous sources. The role of such molecules in RGC survival and the reversible nature of these injury-induced changes is underscored by the temporary rescue of most RGCs by a single intravitreal injection of brain-derived neurotrophic factor during the first 5 d after intraorbital optic nerve injury (Mansour-Robaey et al., 1994). The delayed pattern of RGC loss observed in the present experiments likely explains such a critical period for effective neurotrophin administration."
58,1994,Molecular cloning and functional expression of a mu opioid receptor from rat brain,"Yan Chen, A. Mestek, Jian Liu, A. Hurley, Lei Yu",Unknown venue,1994-02-01,837,11,130.36,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Molecular cloning and functional expression of a mu opioid receptor from rat brain within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (837),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0167-0115(94)90214-3,2d8bd1960e0661004ec2197212228ee3c0d5b258,https://doi.org/10.1016/0167-0115(94)90214-3,,,paper,unknown,brain; brain in title,
59,1994,Origins of neuroscience: A history of explorations into brain function.,S. Finger,Unknown venue,1994,835,49,138.32,General Brain Science and Reviews,non-human,Positions Origins of neuroscience: A history of explorations into brain function. within General Brain Science and Reviews.,high citation signal (835),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",,4a2a628f9f7a9296707d7f9b26498a6d2b4f481a,https://www.semanticscholar.org/paper/4a2a628f9f7a9296707d7f9b26498a6d2b4f481a,,,paper,unknown,brain; neuroscience; brain in title; neuroscience term,
60,1994,Can a Brain Drain Be Good for Growth,A. Mountford,Unknown venue,1994-10-01,834,68,132.09,General Brain Science and Reviews,,Positions Can a Brain Drain Be Good for Growth within General Brain Science and Reviews.,high citation signal (834); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.2139/SSRN.1800585,3f0a8008f087690b588d36be80b6867a5e856848,https://doi.org/10.2139/SSRN.1800585,https://research.tilburguniversity.edu/files/520635/8.pdf,,paper,unknown,brain; brain in title,
61,1994,Distributed processing of pain and vibration by the human brain,"R. Coghill, J. Talbot, Alan C. Evans, E. Meyer, A. Gjedde, M. Bushnell, et al.",Journal of Neuroscience,1994-07-01,833,48,160.87,Cognitive and Systems Neuroscience,human;non-human;connectome;stimulation,Pain is a diverse sensory and emotional experience that likely involves activation of numerous regions of the brain.,high citation signal (833); recognized venue; open-access PDF metadata; human evidence signal,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.14-07-04095.1994,dc6448dd8244c95a0b5a07e6770f47aa422dd7b4,https://doi.org/10.1523/JNEUROSCI.14-07-04095.1994,https://www.jneurosci.org/content/jneuro/14/7/4095.full.pdf,,JournalArticle; Study,unknown,brain; cerebral; cortex; cortical; brain in title; neuroscience term,"Pain is a diverse sensory and emotional experience that likely involves activation of numerous regions of the brain. Yet, many of these areas are also implicated in the processing of nonpainful somatosensory information. In order to better characterize the processing of pain within the human brain, activation produced by noxious stimuli was compared with that produced by robust innocuous stimuli. Painful heat (47-48 degrees C), nonpainful vibratory (110 Hz), and neutral control (34 degrees C) stimuli were applied to the left forearm of right-handed male subjects. Activation of regions within the diencephalon and telencephalon was evaluated by measuring regional cerebral blood flow using positron emission tomography (15O-water-bolus method). Painful stimulation produced contralateral activation in primary and secondary somatosensory cortices (SI and SII), anterior cingulate cortex, anterior insula, the supplemental motor area of the frontal cortex, and thalamus. Vibrotactile stimulation produced activation in contralateral SI, and bilaterally in SII and posterior insular cortices. A direct comparison of pain and vibrotactile stimulation revealed that both stimuli produced activation in similar regions of SI and SII, regions long thought to be involved in basic somatosensory processing. In contrast, painful stimuli were significantly more effective in activating the anterior insula, a region heavily linked with both somatosensory and limbic systems. Such connections may provide one route through which nociceptive input may be integrated with memory in order to allow a full appreciation of the meaning and dangers of painful stimuli. These data reveal that pain-related activation, although predominantly contralateral in distribution, is more widely dispersed across both cortical and thalamic regions than that produced during innocuous vibrotactile stimulation. This distributed cerebral activation reflects the complex nature of pain, involving discriminative, affective, autonomic, and motoric components. Furthermore, the high degree of interconnectivity among activated regions may account for the difficulty of eliminating pathological pain with discrete CNS lesions."
62,1994,Regional cerebral blood flow measured during symptom provocation in obsessive-compulsive disorder using oxygen 15-labeled carbon dioxide and positron emission tomography.,"S. Rauch, M. Jenike, N. Alpert, L. Baer, H. Breiter, C. Savage, et al.",Archives of General Psychiatry,1994,832,25,123.05,General Brain Science and Reviews,,Positions Regional cerebral blood flow measured during symptom provocation in obsessive-compulsive disorder using oxygen 15-labeled carbon dioxide and positron emission tomography. within General Brain Science and Reviews.,high citation signal (832),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHPSYC.1994.03950010062008,7e826cff7540691620f6b4e7de056edf753a1436,https://doi.org/10.1001/ARCHPSYC.1994.03950010062008,,,JournalArticle,unknown,cerebral,
63,1994,Word recognition in the human inferior temporal lobe,"A. Nobre, T. Allison, G. McCarthy",Nature,1994-11-17,831,40,137.43,"EEG, MEG, and Electrophysiology",ECoG;human,"Positions Word recognition in the human inferior temporal lobe within EEG, MEG, and Electrophysiology.",high citation signal (831); recognized venue; human evidence signal,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1038/372260A0,193c8367d16c481e7f66e028dda3a196debf771a,https://doi.org/10.1038/372260A0,,,JournalArticle,unknown,ecog,
64,1994,Controlling chaos in the brain,"S. Schiff, Kristin K. Jerger, D. H. Duong, Taeun Chang, M. Spano, W. Ditto",Nature,1994-08-25,827,13,140.94,General Brain Science and Reviews,,Positions Controlling chaos in the brain within General Brain Science and Reviews.,high citation signal (827); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/370615A0,35758d240e5986967117cfcfaefb6ed67e724505,https://doi.org/10.1038/370615A0,,,JournalArticle,unknown,brain; brain in title,
65,1994,"Fatty acid composition of brain, retina, and erythrocytes in breast- and formula-fed infants.","M. Makrides, M. Neumann, R. Byard, K. Simmer, R. Gibson",American Journal of Clinical Nutrition,1994-08-01,806,23,132.68,Clinical Neurology and Neurodegeneration,human,"Positions Fatty acid composition of brain, retina, and erythrocytes in breast- and formula-fed infants. within Clinical Neurology and Neurodegeneration.",high citation signal (806); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1093/AJCN/60.2.189,8292a953b6b091134c643bef5197aabf37795b67,https://doi.org/10.1093/AJCN/60.2.189,https://doi.org/10.1093/ajcn/60.2.189,,JournalArticle,unknown,brain; brain in title,
66,1994,"Interleukin-1β, interleukin-6, epidermal growth factor and transforming growth factor-α are elevated in the brain from parkinsonian patients","M. Mogi, M. Harada, Tomoyshi Kondo, P. Riederer, H. Inagaki, M. Minami, et al.",Unknown venue,1994-10-24,789,16,129.3,Clinical Neurology and Neurodegeneration,human,"Positions Interleukin-1β, interleukin-6, epidermal growth factor and transforming growth factor-α are elevated in the brain from parkinsonian patients within Clinical Neurology and Neurodegeneration.",high citation signal (789); human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/0304-3940(94)90508-8,dce85b3de559f1a58ae4c6befee01a9dc1ba45ff,https://doi.org/10.1016/0304-3940(94)90508-8,,,paper,unknown,brain; brain in title,
67,1994,Tumor necrosis factor-alpha expression in ischemic neurons.,"T. Liu, R. Clark, P. Mcdonnell, P. Young, R. F. White, F. Barone, et al.",Stroke,1994-07-01,781,15,130.91,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Tumor necrosis factor-alpha expression in ischemic neurons. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (781); open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1161/01.STR.25.7.1481,c87b82e06012837361b0bd04a9d2db749fa23a7e,https://doi.org/10.1161/01.STR.25.7.1481,https://www.ahajournals.org/doi/pdf/10.1161/01.STR.25.7.1481,,JournalArticle,unknown,neuron; neuroscience term,
68,1994,Effects of ocular injury and administration of brain-derived neurotrophic factor on survival and regrowth of axotomized retinal ganglion cells.,"S. Mansour-Robaey, D. B. Clarke, Y. Wang, G. Bray, A. Aguayo",Proceedings of the National Academy of Sciences of the United States of America,1994-03-01,766,46,143.76,General Brain Science and Reviews,non-human,Positions Effects of ocular injury and administration of brain-derived neurotrophic factor on survival and regrowth of axotomized retinal ganglion cells. within General Brain Science and Reviews.,high citation signal (766); recognized venue; open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1073/PNAS.91.5.1632,182f93c9c4b88e6c98637873e495adf464c2f9b3,https://doi.org/10.1073/PNAS.91.5.1632,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC43217,,JournalArticle,unknown,brain; brain in title,
69,1994,"Myelination of a key relay zone in the hippocampal formation occurs in the human brain during childhood, adolescence, and adulthood.","F. Benes, M. Turtle, Yusuf Khan, P. Farol",Archives of General Psychiatry,1994-06-01,755,26,128.5,"Brain Development, Plasticity, and Connectomics",human,"Positions Myelination of a key relay zone in the hippocampal formation occurs in the human brain during childhood, adolescence, and adulthood. within Brain Development, Plasticity, and Connectomics.",high citation signal (755); human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1001/ARCHPSYC.1994.03950060041004,f0d222941d1621036127b788d57452c8c751d8c8,https://doi.org/10.1001/ARCHPSYC.1994.03950060041004,,,JournalArticle,unknown,brain; brain in title,
70,1994,Neurotransmission in the rat amygdala related to fear and anxiety,"M. Davis, Donald G. Rainnie, M. Cassell",Trends in Neurosciences,1994-12-31,754,28,134.48,General Brain Science and Reviews,non-human,Positions Neurotransmission in the rat amygdala related to fear and anxiety within General Brain Science and Reviews.,high citation signal (754); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0166-2236(94)90106-6,ba3d178c38cf50d06348adbb6aa206c60a18fc73,https://doi.org/10.1016/0166-2236(94)90106-6,,,Review; JournalArticle,unknown,amygdala,
71,1994,Cloning and sequencing of thiol-specific antioxidant from mammalian brain: alkyl hydroperoxide reductase and thiol-specific antioxidant define a large family of antioxidant enzymes.,"H. Chae, K. Robison, L. Poole, G. Church, G. Storz, S. Rhee",Proceedings of the National Academy of Sciences of the United States of America,1994-07-19,733,26,142.97,General Brain Science and Reviews,non-human,A cDNA corresponding to a thiol-specific antioxidant enzyme (TSA) was isolated from a rat brain cDNA library with the use of antibodies to bovine TSA.,high citation signal (733); recognized venue; open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1073/PNAS.91.15.7017,8fc2d790649b13886aaeff52c2ee4153fa92b1ac,https://doi.org/10.1073/PNAS.91.15.7017,https://doi.org/10.1073/pnas.91.15.7017,,JournalArticle,unknown,brain; brain in title,"A cDNA corresponding to a thiol-specific antioxidant enzyme (TSA) was isolated from a rat brain cDNA library with the use of antibodies to bovine TSA. The cDNA clone encoded an open reading frame capable of encoding a 198-residue polypeptide. The rat and yeast TSA proteins show significant sequence homology to the 21-kDa component (AhpC) of Salmonella typhimurium alkyl hydroperoxide reductase, and we have found that AhpC exhibits TSA activity. AhpC and TSA define a family of > 25 different proteins present in organisms from all kingdoms. The similarity among the family members extends over the entire sequence and ranges between 23% and 98% identity. A majority of the members of the AhpC/TSA family contain two conserved cysteines. At least eight of the genes encoding AhpC/TSA-like polypeptides are found in proximity to genes encoding other oxidoreductase activities, and the expression of several of the homologs has been correlated with pathogenicity. We suggest that the AhpC/TSA family represents a widely distributed class of antioxidant enzymes. We also report that a second family of proteins, defined by the 57-kDa component (AhpF) of alkyl hydroperoxide reductase and by thioredoxin reductase, has expanded to include six additional members."
72,1994,Agmatine: an endogenous clonidine-displacing substance in the brain.,"Gen Li, S. Regunathan, Colin J. Barrow, Jamshid Eshraghi, R. Cooper, D. J. Reis",Science,1994-02-18,731,35,138.72,General Brain Science and Reviews,,Positions Agmatine: an endogenous clonidine-displacing substance in the brain. within General Brain Science and Reviews.,high citation signal (731); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.7906055,6f9302105704fd4606f50dc4bd918a05860bad94,https://doi.org/10.1126/SCIENCE.7906055,,,JournalArticle,unknown,brain; brain in title,
73,1994,Altered Brain Metabolism of Iron as a Cause of Neurodegenerative Diseases?,"M. Gerlach, D. Ben-Shachar, P. Riederer, M. Youdim",Journal of Neurochemistry,1994-09-01,731,11,127.92,"Cerebrovascular, Metabolism, and Brain Injury",non-human,"Positions Altered Brain Metabolism of Iron as a Cause of Neurodegenerative Diseases? within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (731),"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1046/J.1471-4159.1994.63030793.X,2c19037643bd74ae4b7e1a51c589b6ed5ad652b1,https://doi.org/10.1046/J.1471-4159.1994.63030793.X,,,Review; JournalArticle,unknown,brain; brain in title,
74,1994,Molecular characterization of an aquaporin cDNA from brain: candidate osmoreceptor and regulator of water balance.,"J. Jung, R. Bhat, G. Preston, W. Guggino, J. Baraban, P. Agre",Proceedings of the National Academy of Sciences of the United States of America,1994-12-20,728,59,141.65,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Molecular characterization of an aquaporin cDNA from brain: candidate osmoreceptor and regulator of water balance. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (728); recognized venue; open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1073/PNAS.91.26.13052,512f01ef8b93d0fa52fe14bbf7dfbc2d28ce2795,https://doi.org/10.1073/PNAS.91.26.13052,https://doi.org/10.1073/pnas.91.26.13052,,JournalArticle,unknown,brain; brain in title,
75,1994,A multi-institutional experience with stereotactic radiosurgery for solitary brain metastasis.,"J. Flickinger, D. Kondziolka, L. Lunsford, R. Coffey, M. Goodman, E. Shaw, et al.","International Journal of Radiation Oncology, Biology, Physics",1994-03-01,714,26,126.3,General Brain Science and Reviews,,Positions A multi-institutional experience with stereotactic radiosurgery for solitary brain metastasis. within General Brain Science and Reviews.,high citation signal (714),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0360-3016(94)90098-1,32cdedc42572bac1226546bf3e89afaf3f668438,https://doi.org/10.1016/0360-3016(94)90098-1,,,JournalArticle; Review,unknown,brain; brain in title,
76,1994,Age-related changes in cortical blood flow activation during visual processing of faces and location,"C. Grady, J. Maisog, B. Horwitz, Leslie G. Ungerleider, M. Mentis, J. Salerno, et al.",Journal of Neuroscience,1994-03-01,713,60,149.68,"Brain Development, Plasticity, and Connectomics",non-human;connectome,We examined age-related changes in object and spatial visual processing in two separate experiments.,high citation signal (713); recognized venue; open-access PDF metadata,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.14-03-01450.1994,d3de72ebbc641d75914be012db879d80c26f82b6,https://doi.org/10.1523/JNEUROSCI.14-03-01450.1994,https://www.jneurosci.org/content/jneuro/14/3/1450.full.pdf,,JournalArticle,unknown,cerebral; cortex; cortical; prefrontal; neuroscience term,"We examined age-related changes in object and spatial visual processing in two separate experiments. Regional cerebral blood flow (rCBF) was measured in young and old subjects with positron emission tomography and H2(15)O during tests of face matching, location matching, and a control task. The task demands in the two experiments were identical, but the stimuli in Experiment II were constructed to equalize stimulus complexity across all three tasks. The old subjects performed more slowly than the young subjects in both experiments, and showed significantly slower reaction times during location matching compared to face matching in Experiment II. Both young and old subjects showed occipitotemporal rCBF activation during face matching and occipitoparietal activation during location matching when these conditions were compared to the control task. However, in both experiments and in both tasks, young subjects showed greater activation of prestriate cortex (Brodmann's area 18), and old subjects had larger rCBF increases in occipitotemporal cortex (area 37). Areas in prefrontal cortex, as well as in inferior and medial parietal cortex, were more activated in the old subjects during location matching in both experiments. These results demonstrate that reliable age-related changes during visual processing can be found in rCBF patterns, suggesting more efficient use of occipital visual areas by younger subjects and more reliance by older subjects on one or more cortical networks, particularly for spatial vision, perhaps to compensate for reduced processing efficiency of occipital cortex. Both the differentially increased reaction times and the more widespread prefrontal activation in the old subjects during location matching suggest that spatial vision may be affected to a greater degree by aging than is object vision."
77,1994,"CLINICAL MANAGEMENT OF BINOCULAR VISION: HETEROPHORIC, ACCOMMODATIVE AND EYE MOVEMENT DISORDERS",R. Daum,Optometry and Vision Science,1994-06-01,695,125,136.02,Clinical Neurology and Neurodegeneration,human,Part I: DIAGNOSIS AND GENERAL TREATMENT APPROACH Ch.,high citation signal (695); recognized venue; open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1097/00006324-199406000-00015,555c10710bd937ce68263df9bdacbeaf6d38ae40,https://doi.org/10.1097/00006324-199406000-00015,https://doi.org/10.1097/00006324-199406000-00015,,JournalArticle,unknown,brain,"Part I: DIAGNOSIS AND GENERAL TREATMENT APPROACH Ch. 1: Diagnostic Testing Ch. 2: Case Analysis and Classification Ch. 3: General Treatment Modalities, Guidelines, and Prognosis Ch. 4: Primary Care of Binocular Vision, Accommodative and Eye Movement Disorders Part II: VISION THERAPY PROCEDURES AND INSTRUMENTATION Ch. 5: Introduction and General Concepts Ch. 6: Fusional Vergence, Voluntary Convergence, and Antisuppression Procedures Ch. 7: Accommodative Techniques Ch. 8: Ocular Motility Procedures Part III: MANAGEMENT Ch. 9: Low AC/A Conditions: Convergence Insufficiency and Divergence Insufficiency Ch. 10: High AC/A Conditions: Convergence Excess and Divergence Excess Ch. 11: Normal AC/A Conditions: Fusional Vergence Dysfunction, Basic Esophoria, and Basic Exophoria Ch. 12: Accommodative Dysfunction Ch. 13: Eye Movement Disorders Ch. 14: Cyclovertical Heterophoria Ch. 15: Fixation Disparity Part IV: ADVANCED DIAGNOSTIC AND MANAGEMENT ISSUES Ch. 16: Interactions Between Accommodation and Vergence Ch. 17: Refractive Amblyopia Ch. 18: Nystagmus Ch. 19: Aniseikonia Ch. 20: Binocular and Accommodative Problems Associated with Computer Use Ch. 21: Binocular and Accommodative Problems Associated with Acquired Brain Injury Ch. 22: Binocular and Accommodative Problems Associated with Learning Problems Ch. 23: Development and Management of Refractive Error: A Binocular Vision-Based Model Ch. 24: Binocular Vision Problems Associated with Refractive Surgery Part V: VISION THERAPY AND OPTOMETRIC PRACTICE Ch. 25: Patient and Practice Management Issues in Vision Therapy APPENDICES Index"
78,1994,Quantification of regional cerebral blood flow and volume with dynamic susceptibility contrast-enhanced MR imaging.,"Katrin Rempp, Gunnar Brix, F. Wenz, C. Becker, F. Gückel, W. Lorenz",Radiology,1994-12-01,692,48,119.74,"Brain Development, Plasticity, and Connectomics",,"Positions Quantification of regional cerebral blood flow and volume with dynamic susceptibility contrast-enhanced MR imaging. within Brain Development, Plasticity, and Connectomics.",high citation signal (692),"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1148/RADIOLOGY.193.3.7972800,9e46c7108bd85d4b2b19f6a83a833520eede7b75,https://doi.org/10.1148/RADIOLOGY.193.3.7972800,,,JournalArticle; Study,unknown,cerebral,
79,1994,Tumor necrosis factors protect neurons against metabolic-excitotoxic insults and promote maintenance of calcium homeostasis.,"B. Cheng, S. Christakos, M. Mattson",Neuron,1994,688,18,137.63,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Tumor necrosis factors protect neurons against metabolic-excitotoxic insults and promote maintenance of calcium homeostasis. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (688); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0896-6273(94)90159-7,33240070486f67d8be9b4eff8713dfee5cc79aa7,https://doi.org/10.1016/0896-6273(94)90159-7,,,JournalArticle,unknown,neuron; neuroscience term,
