rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
66,1978,"Characteristics of central 5-HT receptors and their adaptive changes following intracerebral 5,7-dihydroxytryptamine administration in the rat.","D. Nelson, A. Herbet, S. Bourgoin, J. Glowinski, M. Hamon",Molecular Pharmacology,1978-11-01,332,1,120.95,"Cellular, Molecular, and Synaptic Neuroscience",human;non-human,Lysed synaptosomal (P 2 ) fractions from adult rat brain were extensively washed and incubated in such a way that most bound 5-HT was eliminated.,high citation signal (332); human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0026-895x(25)13589-x,ec801951789d22f59d16169cbe4cd2f8ecefc91f,https://doi.org/10.1016/s0026-895x(25)13589-x,,,JournalArticle,unknown,brain; cerebral; neuron; hippocampus; neuroscience term,"Lysed synaptosomal (P 2 ) fractions from adult rat brain were extensively washed and incubated in such a way that most bound 5-HT was eliminated. These membranes contained a high affinity ( K d = 1.6 nM) binding site for [ 3 H]5-HT that exhibited the expected properties of a specific receptor of 5-HT. In particular, known agonists and antagonists of 5-HT in the central nervous system inhibited the binding of [ 3 H]5-HT to synaptosomal membranes with IC 50 values ranging between 5 nM (metergoline) and 2.18 µM (MK-212). The slopes of logit-log competitive inhibition plots of [ 3 H]5-HT binding by various drugs including an agonist (quipazine) and several antagonists (methiothepin, mianserine) were less than 1.0 suggesting possible negative cooperativity. This did not occur with 5-HT itself since the Hill coefficient of [ 3 H]5-HT binding was not significantly different than one. Chemical lesioning of serotoninergic neurons by the intracerebral injection of 5,7-dihydroxytryptamine (5,7-HT) resulted in a significant increase in the number of high affinity binding sites for [ 3 H]5-HT in the hippocampus (+39%) but not in the striatum 18 days after the injection. This change was first detected on the 8th day after 5,7-HT treatment (+25%) when 5-HT levels in the hippocampus were decreased by 80% as compared with normal adult values. Neither the affinity nor the Hill coefficient of [ 3 H]5-HT binding, nor the characteristics of the binding sites for [ 3 H]dihydroalprenolol (a beta -noradrenergic antagonist) and [ 3 H]haloperidol (a DA antagonist) in the hippocampus and the striatum, respectively, were altered by 5,7-HT treatment. These findings are discussed in relation to the reported behavioral evidence for supersensitivity toward 5-HT agonists in 5,7-HT-treated animals."
67,1978,Detachable balloon and calibrated-leak balloon techniques in the treatment of cerebral vascular lesions.,"G. Debrun, Pierre Lacour†, J. Caron, M. Hurth, J. Comoy, Y. Kéravel",Journal of Neurosurgery,1978-11-01,332,6,107.75,General Brain Science and Reviews,non-human,Positions Detachable balloon and calibrated-leak balloon techniques in the treatment of cerebral vascular lesions. within General Brain Science and Reviews.,high citation signal (332),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.3171/JNS.1978.49.5.0635,74b6fbe1cca714506adf5c0ee55f9af3f3fb11d3,https://doi.org/10.3171/JNS.1978.49.5.0635,,,JournalArticle,unknown,cerebral,
68,1978,Adrenocorticotropin in rat brain: immunocytochemical localization in cells and axons.,"Stanley J. Watson, Charles W. Richard, J. Barchas",Science,1978-06-09,326,1,125.42,General Brain Science and Reviews,non-human,Positions Adrenocorticotropin in rat brain: immunocytochemical localization in cells and axons. within General Brain Science and Reviews.,high citation signal (326); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/SCIENCE.206967,750736f8aaa26544dab90a7b00d110e4d57fa7c7,https://doi.org/10.1126/SCIENCE.206967,,,JournalArticle,unknown,brain; brain in title,
69,1978,Active transport of L-glutamate by membrane vesicles isolated from rat brain.,"B. Kanner, I. Sharon",Biochemistry,1978-09-19,321,8,113.14,General Brain Science and Reviews,non-human,Positions Active transport of L-glutamate by membrane vesicles isolated from rat brain. within General Brain Science and Reviews.,high citation signal (321),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1021/BI00612A011,299a5b5a9bbf550765c70312e9331a6a4d8df09a,https://doi.org/10.1021/BI00612A011,,,JournalArticle,unknown,brain; brain in title,
70,1978,Autoregulation and CO2 responses of cerebral blood flow in patients with acute severe head injury.,"E. Enevoldsen, F. Jensen",Journal of Neurosurgery,1978-05-01,321,15,107.14,Clinical Neurology and Neurodegeneration,human,Positions Autoregulation and CO2 responses of cerebral blood flow in patients with acute severe head injury. within Clinical Neurology and Neurodegeneration.,high citation signal (321); human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.3171/JNS.1978.48.5.0689,f2214a0177e7895b669c195ed099f415b0119120,https://doi.org/10.3171/JNS.1978.48.5.0689,,,JournalArticle,unknown,cerebral,
71,1978,Prenatal removal of frontal association cortex in the fetal rhesus monkey: anatomical and functional consequences in postnatal life.,"P. S. Goldman, T. Galkin",Brain Research,1978-09-08,311,6,124.57,General Brain Science and Reviews,non-human,Positions Prenatal removal of frontal association cortex in the fetal rhesus monkey: anatomical and functional consequences in postnatal life. within General Brain Science and Reviews.,high citation signal (311); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0006-8993(78)91103-4,9958bae735eafcf66dac4b025d1bb294924192db,https://doi.org/10.1016/0006-8993(78)91103-4,,,JournalArticle,unknown,cortex; neuroscience term,
72,1978,Tricyclic antidepressants: therapeutic properties and affinity for alpha-noradrenergic receptor binding sites in the brain.,"D. U'prichard, D. Greenberg, P. Sheehan, SolomonH Snyder",Science,1978-01-13,311,3,123.37,General Brain Science and Reviews,,Positions Tricyclic antidepressants: therapeutic properties and affinity for alpha-noradrenergic receptor binding sites in the brain. within General Brain Science and Reviews.,high citation signal (311); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.202024,13d27c91f407a99881006a4d1706eda2489cee36,https://doi.org/10.1126/SCIENCE.202024,,,JournalArticle,unknown,brain; brain in title,
73,1978,Evaluation of Methods for Three-Dimensional Localization of Electrical Sources in the Human Brain,"Robert N. Kavanagk, T. Darcey, D. Lehmann, D. Fender",IEEE Transactions on Biomedical Engineering,1978-09-01,300,2,111.93,General Brain Science and Reviews,human,Positions Evaluation of Methods for Three-Dimensional Localization of Electrical Sources in the Human Brain within General Brain Science and Reviews.,high citation signal (300); human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1109/TBME.1978.326339,25eb4edf7aeb1ef7260aae699cc9ff051ca21f72,https://doi.org/10.1109/TBME.1978.326339,,,JournalArticle,unknown,brain; brain in title,
74,1978,"A mapping of the distribution of acetylcholine, choline acetyltransferase and acetylcholinesterase in discrete areas of rat brain","D. Hoover, E. Muth, D. Jacobowitz",Unknown venue,1978-09-22,297,5,111.75,General Brain Science and Reviews,non-human,"Positions A mapping of the distribution of acetylcholine, choline acetyltransferase and acetylcholinesterase in discrete areas of rat brain within General Brain Science and Reviews.",high citation signal (297),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0006-8993(78)90408-0,c89c901de2d743dffcb4e4dcf5bf7d2964c3d102,https://doi.org/10.1016/0006-8993(78)90408-0,,,paper,unknown,brain; brain in title,
75,1978,Stimulation of brain membrane protein phosphorylation by calcium and an endogenous heat-stable protein,"H. Schulman, P. Greengard",Nature,1978-02-02,295,3,123.63,General Brain Science and Reviews,stimulation,Positions Stimulation of brain membrane protein phosphorylation by calcium and an endogenous heat-stable protein within General Brain Science and Reviews.,high citation signal (295); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/271478A0,ee36c164703926eca3132230647c381a6d125cd2,https://doi.org/10.1038/271478A0,,,JournalArticle,unknown,brain; brain in title,
76,1978,"Stress-induced increase in 3,4-dihydroxyphenylacetic acid (DOPAC) levels in the cerebral cortex and in n. accumbens: reversal by diazepam.","F. Fadda, A. Argiolas, M. Melis, A. Tissari, P. Onali, G. Gessa",Life Science,1978-11-27,294,6,124.37,General Brain Science and Reviews,,"Positions Stress-induced increase in 3,4-dihydroxyphenylacetic acid (DOPAC) levels in the cerebral cortex and in n. accumbens: reversal by diazepam. within General Brain Science and Reviews.",high citation signal (294); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0024-3205(78)90207-2,b228ddfbba7cbeab592779f36ab03a47e2013306,https://doi.org/10.1016/0024-3205(78)90207-2,,,JournalArticle,unknown,cerebral; cortex; neuroscience term,
77,1978,"Effects of Acute Hypertension on Brain Metabolism in Normotensive, Renovascular Hypertensive and Spontaneously Hypertensive Rats","M. Fujishima, K. Onoyama, H. Oniki, J. Ogata, T. Omae",Stroke,1978-07-01,292,10,114.44,"Cerebrovascular, Metabolism, and Brain Injury",non-human,"Positions Effects of Acute Hypertension on Brain Metabolism in Normotensive, Renovascular Hypertensive and Spontaneously Hypertensive Rats within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (292); open-access PDF metadata,"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1161/01.STR.9.4.349,3ab042abbba2eb1c8f7e7c17c56e1c746381ba53,https://doi.org/10.1161/01.STR.9.4.349,https://www.ahajournals.org/doi/pdf/10.1161/01.STR.9.4.349,,JournalArticle,unknown,brain; brain in title,
78,1978,The development of the cerebral cortex in the embryonic mouse: An electron microscopic serial section analysis,"G. Shoukimas, J. Hinds",The Journal of comparative neurology,1978-06-15,291,11,125.38,Clinical Neurology and Neurodegeneration,non-human,Positions The development of the cerebral cortex in the embryonic mouse: An electron microscopic serial section analysis within Clinical Neurology and Neurodegeneration.,high citation signal (291); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.901790407,08e7bd48da63f4ab5e9606b46ad91376dd0daa69,https://doi.org/10.1002/cne.901790407,,,JournalArticle,unknown,cerebral; cortex; neuroscience term,
79,1978,Infantile stimulation induces brain lateralization in rats.,"V. Denenberg, J. Garbanati, D. Sherman, D. A. Yutzey, R. Kaplan",Science,1978-09-22,291,5,124.58,General Brain Science and Reviews,non-human;stimulation,Positions Infantile stimulation induces brain lateralization in rats. within General Brain Science and Reviews.,high citation signal (291); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/SCIENCE.684436,b532860b94601baa752746122342e715bcbb85db,https://doi.org/10.1126/SCIENCE.684436,,,JournalArticle,unknown,brain; brain in title,
80,1978,Evidence for a long Leu-enkephalin striopallidal pathway in rat brain,"A. Cuello, G. Paxinos",Nature,1978-01-12,288,0,123.2,General Brain Science and Reviews,non-human,Positions Evidence for a long Leu-enkephalin striopallidal pathway in rat brain within General Brain Science and Reviews.,high citation signal (288); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/271178A0,261393c6a558226df5fccfcb8b83628ffbb23baf,https://doi.org/10.1038/271178A0,,,JournalArticle,unknown,brain; brain in title,
81,1978,"Radial glia in the human fetal cerebrum: a combined Golgi, immunofluorescent and electron microscopic study.","B. H. Choi, L. Lapham",Brain Research,1978-06-16,282,10,116.82,"Cellular, Molecular, and Synaptic Neuroscience",human,"Positions Radial glia in the human fetal cerebrum: a combined Golgi, immunofluorescent and electron microscopic study. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (282); recognized venue; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/0006-8993(78)90721-7,c2078476035a6abd93afbc48065756ae0ebb94b0,https://doi.org/10.1016/0006-8993(78)90721-7,,,JournalArticle,unknown,glia,
82,1978,Sex differences in functional brain asymmetry.,J. Mcglone,Cortex; a journal devoted to the study of the nervous system and behavior,1978-03-01,278,3,113.56,Cognitive and Systems Neuroscience,human,Positions Sex differences in functional brain asymmetry. within Cognitive and Systems Neuroscience.,high citation signal (278); open-access PDF metadata; human evidence signal,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/S0010-9452(78)80015-X,78d31de0d15f3f8c546aa672b900155e4a8e2d40,https://doi.org/10.1016/S0010-9452(78)80015-X,https://doi.org/10.1016/s0010-9452(78)80015-x,,JournalArticle; ClinicalTrial,unknown,brain; brain in title,
83,1978,Pharmacological characterization of benzodiazepine receptors in the brain.,"C. Braestrup, R. Squires",European Journal of Pharmacology,1978-04-01,277,3,109.3,General Brain Science and Reviews,,Positions Pharmacological characterization of benzodiazepine receptors in the brain. within General Brain Science and Reviews.,high citation signal (277),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0014-2999(78)90085-7,d996b95930b9e019194ebd063a888b7cd0247faf,https://doi.org/10.1016/0014-2999(78)90085-7,,,JournalArticle,unknown,brain; brain in title,
84,1978,A simple gravimetric technique for measurement of cerebral edema.,"A. Marmarou, W. Poll, K. Shulman, H. Bhagavan",Journal of Neurosurgery,1978-10-01,276,5,103.23,"Cerebrovascular, Metabolism, and Brain Injury",,"Positions A simple gravimetric technique for measurement of cerebral edema. within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (276),"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.3171/JNS.1978.49.4.0530,365ca670e2d8ab09a43314f768e76445320945ba,https://doi.org/10.3171/JNS.1978.49.4.0530,,,JournalArticle,unknown,cerebral,
85,1978,Radioimmunoassay and characterization of enkephalins in rat tissues.,"Richard J. Miller, Kwen-Jen Chang, B. Cooper, P. Cuatrecasas",Journal of Biological Chemistry,1978-01-25,270,0,119.04,"Cellular, Molecular, and Synaptic Neuroscience",non-human,A highly sensitive and specific radioimmunoassay for three enkephalins (opiate-like pentapeptides) has been developed.,high citation signal (270); open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0021-9258(17)38242-x,cd87e9a08da8c87b12f80db9af41d73f1aea342b,https://doi.org/10.1016/s0021-9258(17)38242-x,https://doi.org/10.1016/s0021-9258(17)38242-x,,JournalArticle,unknown,brain; cortex; hippocampus; cerebellum; neuroscience term,"A highly sensitive and specific radioimmunoassay for three enkephalins (opiate-like pentapeptides) has been developed. The assay utilizes /sup 125/I-labeled enkephalins and antisera raised in rabbits, to synthetic enkephalins coupled with glutaraldehyde to bovine serum albumin. These antisera show <1% cross-reactivity between H/sub 2/N-Tyr-Gly-Gly-Phe-Met-OH ((Met/sup 5/)enkephalin) and H/sub 2/N-Tyr-Gly-Gly-Phe-Leu-OH ((Leu/sup 5/)enkephalin) and even lower cross-reactvity to ..beta..-endorphin. Morphine shows no cross reactivity at all. The assay can detect as little as 10 fmol of enkephalin. Dose response curves for synthetic enkephalin and enkephalin-like immunoreactivity in acid extracts of brain are superimposable. Enkephalin-like immunoreactivity in tissue extracts is destroyed by treating extracts with leucine aminopeptidase or carboxypeptidase, enzymes which also destroy synthetic enkephalin. An opiate receptor binding assay based on the binding of /sup 125/I-labeled (DAla/sup 2/Leu/sup 5/)-enkephalin to N4TG1 neuroblastoma cells has also been developed. Gel filtration of acid extracts of brain or pituitary gland shows that both contain opiate-like material. However, whereas in brain most of opiate-like material co-chromatographs with enkephalin, in the pituitary no opiate-like material was observed to co-chromatograph with enkephalin but was of higher molecular weight. Enkephalin is widely distributed in the brain. High concentrations of both (Met/sup 5/)- and (Leu/sup 5/)enkephalins are found in the striatummore » (approximately 5 pmol/mg of protein), lower concentrations in the thalamus and midbrain, and very low concentrations in the cerebellum. The ratio of (Met/sup 5/)enkephalin to (Leu/sup 5/)enkephalin also differs in different brain areas. The ratio is very high in the hippocampus (15.2) and hypothalamus (13.6), but lower in other areas such as the cortex (1.4).« less"
86,1978,ISCHAEMIC BRAIN DAMAGE IN FATAL NON-MISSILE HEAD INJURY,"J. Adams, D. I. Graham",Unknown venue,1978-09-01,270,6,108.84,General Brain Science and Reviews,,Positions ISCHAEMIC BRAIN DAMAGE IN FATAL NON-MISSILE HEAD INJURY within General Brain Science and Reviews.,high citation signal (270),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1097/00005072-197809000-00042,f1243639a19c973a8cbfad5e774ffdd6d72c1922,https://doi.org/10.1097/00005072-197809000-00042,,,paper,unknown,brain; brain in title,
87,1978,Myelin basic protein demonstrated immunocytochemically in oligodendroglia prior to myelin sheath formation.,"N. Sternberger, Y. Itoyama, M. Kies, H. Webster",Proceedings of the National Academy of Sciences of the United States of America,1978-05-01,267,1,118.84,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Myelin basic protein demonstrated immunocytochemically in oligodendroglia prior to myelin sheath formation. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (267); recognized venue; open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1073/PNAS.75.5.2521,c24e0eb86b4c500971632ac24a854773c533ae26,https://doi.org/10.1073/PNAS.75.5.2521,https://europepmc.org/articles/pmc392586?pdf=render,,JournalArticle,unknown,glia,
88,1978,Changes in Central Catecholaminergic Neurons in the Spontaneously (Genetic) Hypertensive Rat,"J. Saavedra, H. Grobecker, J. Axelrod",Circulation Research,1978-04-01,261,1,112.43,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Changes in Central Catecholaminergic Neurons in the Spontaneously (Genetic) Hypertensive Rat within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (261); open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1161/01.RES.42.4.529,8e6002ccc89a10f865741bb1b053187a8fb6ab71,https://doi.org/10.1161/01.RES.42.4.529,https://doi.org/10.1161/01.res.42.4.529,,JournalArticle,unknown,neuron; neuroscience term,
89,1978,Dual origin of the mammalian neocortex and evolution of the cortical plate,M. Marín-padilla,Anatomy and Embryology,1978-02-20,258,8,110.02,General Brain Science and Reviews,,Positions Dual origin of the mammalian neocortex and evolution of the cortical plate within General Brain Science and Reviews.,high citation signal (258),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1007/BF00315920,112f61ca2c39b6099a488a4152155b9dfe2a5b22,https://doi.org/10.1007/BF00315920,,,JournalArticle,unknown,cortex; cortical; neuroscience term,
90,1978,Two-way communication between the heart and the brain. Significance of time within the cardiac cycle.,"B. C. Lacey, J. Lacey",American Psychologist,1978-02-01,257,8,107.95,General Brain Science and Reviews,,Positions Two-way communication between the heart and the brain. Significance of time within the cardiac cycle. within General Brain Science and Reviews.,high citation signal (257),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1037//0003-066X.33.2.99,25687805126f6c045b2b5ab0fc595d443c9d9fa3,https://doi.org/10.1037//0003-066X.33.2.99,,,JournalArticle,unknown,brain; brain in title,
91,1978,Developmental Dyslexia: Evidence for a Subgroup With a Reversal of Cerebral Asymmetry,"Daniel B Hier, M. LeMay, P. B. Rosenberger, V. Perlo",Unknown venue,1978-02-01,257,1,101.95,"Brain Development, Plasticity, and Connectomics",,"Positions Developmental Dyslexia: Evidence for a Subgroup With a Reversal of Cerebral Asymmetry within Brain Development, Plasticity, and Connectomics.",high citation signal (257),"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHNEUR.1978.00500260028005,14fa943896db60b1959f14aee14aa3100f79efc7,https://doi.org/10.1001/ARCHNEUR.1978.00500260028005,,,paper,unknown,cerebral,
92,1978,Abnormal CT Scans of the Brain in Asymptomatic Children with Acute Lymphocytic Leukemia after Prophylactic Treatment of the Central Nervous System with Radiation and Intrathecal Chemotherapy,"N. Peylan-Ramu, D. Poplack, P. Pizzo, B. Adornato, G. Chiro",Unknown venue,1978-04-13,255,3,110.21,"Brain Development, Plasticity, and Connectomics",human;non-human,"Positions Abnormal CT Scans of the Brain in Asymptomatic Children with Acute Lymphocytic Leukemia after Prophylactic Treatment of the Central Nervous System with Radiation and Intrathecal Chemotherapy within Brain Development, Plasticity, and Connectomics.",high citation signal (255); human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1056/NEJM197804132981504,52f9458ff8d58afd7ea51913053858c0e35e27b0,https://doi.org/10.1056/NEJM197804132981504,,,paper,unknown,brain; brain in title,
93,1978,Normal variability of the brain-stem auditory evoked response in young and old adult subjects.,M. Rowe,Electroencephalography and Clinical Neurophysiology,1978-04-01,255,8,110.21,"EEG, MEG, and Electrophysiology",EEG;human,"Positions Normal variability of the brain-stem auditory evoked response in young and old adult subjects. within EEG, MEG, and Electrophysiology.",high citation signal (255); human evidence signal,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/0013-4694(78)90030-5,76bbad6aa633bb693d4a1b92381373e4cf86baa9,https://doi.org/10.1016/0013-4694(78)90030-5,,,JournalArticle; Study,unknown,brain; brain in title,
94,1978,Blood-brain neutral amino acid transport activity is increased after portacaval anastomosis.,"James Jh, Jean Escourrou, J. Fischer",Science,1978-06-23,252,4,119.6,General Brain Science and Reviews,,Positions Blood-brain neutral amino acid transport activity is increased after portacaval anastomosis. within General Brain Science and Reviews.,high citation signal (252); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/SCIENCE.663619,b4297df0ec45ae494cb36ded34842b3ca08be4ad,https://doi.org/10.1126/SCIENCE.663619,,,JournalArticle,unknown,brain; brain in title,
95,1978,Sensory feedback to the cerebral cortex during voluntary movement in man.,P. Roland,Unknown venue,1978-03-01,251,1,109.53,General Brain Science and Reviews,,Positions Sensory feedback to the cerebral cortex during voluntary movement in man. within General Brain Science and Reviews.,high citation signal (251),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1017/S0140525X00060118,5c63921cc22cfc2b3611733252446fe9d5b47bf8,https://doi.org/10.1017/S0140525X00060118,,,paper,unknown,cerebral; cortex; neuroscience term,
96,1978,Adenosine inhibits the accumulation of cyclic AMP in cultured brain cells,"D. Calker, Margarete Müller, B. Hamprecht",Nature,1978-12-01,251,5,119.53,General Brain Science and Reviews,,Positions Adenosine inhibits the accumulation of cyclic AMP in cultured brain cells within General Brain Science and Reviews.,high citation signal (251); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/276839a0,88da6efeb77d92fdfebe7d05b8a2b83fccbc0411,https://doi.org/10.1038/276839a0,,,JournalArticle,unknown,brain; brain in title,
97,1978,"Afferents to brain stem nuclei (brain stem raphe, nucleus reticularis pontis caudalis and nucleus gigantocellularis) in the rat as demonstrated by microiontophoretically applied horseradish peroxidase.","D. Gallager, A. Pert",Brain Research,1978-04-14,250,2,120.66,General Brain Science and Reviews,non-human,"Positions Afferents to brain stem nuclei (brain stem raphe, nucleus reticularis pontis caudalis and nucleus gigantocellularis) in the rat as demonstrated by microiontophoretically applied horseradish peroxidase. within General Brain Science and Reviews.",high citation signal (250); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0006-8993(78)90153-1,fbf96f8b6b9956434c38dd02b93dd8a5eeb8bded,https://doi.org/10.1016/0006-8993(78)90153-1,,,JournalArticle,unknown,brain; brain in title,
98,1978,"Clinicopathological study of cerebral aneurysms. Origin, rupture, repair, and growth.","J. Suzuki, Hiro Ohara",Journal of Neurosurgery,1978-04-01,250,5,101.46,General Brain Science and Reviews,,"Positions Clinicopathological study of cerebral aneurysms. Origin, rupture, repair, and growth. within General Brain Science and Reviews.",high citation signal (250),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.3171/JNS.1978.48.4.0505,0d1d5f089a4c2da7e96f6bc39aba0cb896472279,https://doi.org/10.3171/JNS.1978.48.4.0505,,,JournalArticle; CaseReport,unknown,cerebral,
