rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
80,2019,Single-cell genomics identifies cell type-specific molecular changes in autism,"Dmitry Velmeshev, Lucas Schirmer, Diane Jung, M. Haeussler, Y. Perez, Simone Mayer, et al.",Science,2019-05-16,784,72,160.58,"Cellular, Molecular, and Synaptic Neuroscience",single-cell;human;non-human,Brain cell transcriptomes in autism Autism manifests in many ways.,high citation signal (784); recognized venue; open-access PDF metadata; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/science.aav8130,1b1c68294414f9fe0f211fc5be403838cfe333b6,https://doi.org/10.1126/science.aav8130,https://science.sciencemag.org/content/sci/364/6441/685.full.pdf,,JournalArticle,unknown,brain; cortex; cortical; neuron; neural; synapse; glia; microglia; neuroscience term,"Brain cell transcriptomes in autism Autism manifests in many ways. Despite that diversity, the disorder seems to affect specific cellular pathways, including those observed in the neocortex of patients' brains. Velmeshev et al. analyzed the transcriptomes of single brain cells, including neurons and glia, from patients with autism. Single-nucleus RNA sequencing analysis suggested that affected pathways regulate synapse function as well as neural outgrowth and migration. Furthermore, in patient samples, specific sets of genes enriched in upper-layer projection neurons and microglia correlated with clinical severity. Science, this issue p. 685 Single-cell analysis categorizes brain cell types most affected by autism and correlates transcriptional alterations with clinical symptoms. Despite the clinical and genetic heterogeneity of autism, bulk gene expression studies show that changes in the neocortex of autism patients converge on common genes and pathways. However, direct assessment of specific cell types in the brain affected by autism has not been feasible until recently. We used single-nucleus RNA sequencing of cortical tissue from patients with autism to identify autism-associated transcriptomic changes in specific cell types. We found that synaptic signaling of upper-layer excitatory neurons and the molecular state of microglia are preferentially affected in autism. Moreover, our results show that dysregulation of specific groups of genes in cortico-cortical projection neurons correlates with clinical severity of autism. These findings suggest that molecular changes in upper-layer cortical circuits are linked to behavioral manifestations of autism."
81,2019,Multi-grade brain tumor classification using deep CNN with extensive data augmentation,"M. Sajjad, Salman Khan, Khan Muhammad, Wanqing Wu, Amin Ullah, S. Baik",Journal of Computer Science,2019-01-01,778,62,147.44,Computational Neuroscience and AI,MRI;human;connectome,Abstract Numerous computer-aided diagnosis (CAD) systems have been recently presented in the history of medical imaging to assist radiologists about their patients.,high citation signal (778); recognized venue; human evidence signal,"Predictive performance does not necessarily identify causal neural mechanisms.; Models can inherit dataset bias, preprocessing artifacts, and task constraints.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1016/J.JOCS.2018.12.003,5038eabefad5cfaa606d3085c1654f697fb509fb,https://doi.org/10.1016/J.JOCS.2018.12.003,,,JournalArticle,unknown,brain; neural; mri; brain in title,"Abstract Numerous computer-aided diagnosis (CAD) systems have been recently presented in the history of medical imaging to assist radiologists about their patients. For full assistance of radiologists and better analysis of magnetic resonance imaging (MRI), multi-grade classification of brain tumor is an essential procedure. In this paper, we propose a novel convolutional neural network (CNN) based multi-grade brain tumor classification system. Firstly, tumor regions from an MR image are segmented using a deep learning technique. Secondly, extensive data augmentation is employed to effectively train the proposed system, avoiding the lack of data problem when dealing with MRI for multi-grade brain tumor classification. Finally, a pre-trained CNN model is fine-tuned using augmented data for brain tumor grade classification. The proposed system is experimentally evaluated on both augmented and original data and results show its convincing performance compared to existing methods."
82,2019,Serum neurofilament dynamics predicts neurodegeneration and clinical progression in presymptomatic Alzheimer's disease,"O. Preische, Stephanie A. Schultz, Anja Apel, J. Kuhle, S. Kaeser, Christian Barro, et al.",Nature Medicine,2019-01-21,776,17,145.6,Clinical Neurology and Neurodegeneration,MRI;human;non-human;connectome,Neurofilament light chain (NfL) is a promising fluid biomarker of disease progression for various cerebral proteopathies.,high citation signal (776); recognized venue; open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s41591-018-0304-3,d45a4b9e2b468462ba610227f3204d5deedc43c9,https://doi.org/10.1038/s41591-018-0304-3,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6367005,,JournalArticle,unknown,brain; cerebral; cortical,"Neurofilament light chain (NfL) is a promising fluid biomarker of disease progression for various cerebral proteopathies. Here we leverage the unique characteristics of the Dominantly Inherited Alzheimer Network and ultrasensitive immunoassay technology to demonstrate that NfL levels in the cerebrospinal fluid (n = 187) and serum (n = 405) are correlated with one another and are elevated at the presymptomatic stages of familial Alzheimer's disease. Longitudinal, within-person analysis of serum NfL dynamics (n = 196) confirmed this elevation and further revealed that the rate of change of serum NfL could discriminate mutation carriers from non-mutation carriers almost a decade earlier than cross-sectional absolute NfL levels (that is, 16.2 versus 6.8 years before the estimated symptom onset). Serum NfL rate of change peaked in participants converting from the presymptomatic to the symptomatic stage and was associated with cortical thinning assessed by magnetic resonance imaging, but less so with amyloid-β deposition or glucose metabolism (assessed by positron emission tomography). Serum NfL was predictive for both the rate of cortical thinning and cognitive changes assessed by the Mini-Mental State Examination and Logical Memory test. Thus, NfL dynamics in serum predict disease progression and brain neurodegeneration at the early presymptomatic stages of familial Alzheimer's disease, which supports its potential utility as a clinically useful biomarker. In a longitudinal cohort of familial Alzheimer's disease patients, the rate of change of blood biomarker levels identifies disease carriers much earlier than absolute levels and predicts both neurodegeneration and cognitive decline."
83,2019,Sex differences in metabolic regulation and diabetes susceptibility,"Blandine Tramunt, S. Smati, Naia Grandgeorge, F. Lenfant, J. Arnal, A. Montagner, et al.",Diabetologia,2019-11-21,774,24,127.15,Clinical Neurology and Neurodegeneration,human;non-human,"Gender and biological sex impact the pathogenesis of numerous diseases, including metabolic disorders such as diabetes.",high citation signal (774); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1007/s00125-019-05040-3,4fd0c22aab7f6dca6c344a388619a0bcba658229,https://doi.org/10.1007/s00125-019-05040-3,https://link.springer.com/content/pdf/10.1007/s00125-019-05040-3.pdf,,Review; JournalArticle; News,unknown,brain,"Gender and biological sex impact the pathogenesis of numerous diseases, including metabolic disorders such as diabetes. In most parts of the world, diabetes is more prevalent in men than in women, especially in middle-aged populations. In line with this, considering almost all animal models, males are more likely to develop obesity, insulin resistance and hyperglycaemia than females in response to nutritional challenges. As summarised in this review, it is now obvious that many aspects of energy balance and glucose metabolism are regulated differently in males and females and influence their predisposition to type 2 diabetes. During their reproductive life, women exhibit specificities in energy partitioning as compared with men, with carbohydrate and lipid utilisation as fuel sources that favour energy storage in subcutaneous adipose tissues and preserve them from visceral and ectopic fat accumulation. Insulin sensitivity is higher in women, who are also characterised by higher capacities for insulin secretion and incretin responses than men; although, these sex advantages all disappear when glucose tolerance deteriorates towards diabetes. Clinical and experimental observations evidence the protective actions of endogenous oestrogens, mainly through oestrogen receptor α activation in various tissues, including the brain, the liver, skeletal muscle, adipose tissue and pancreatic beta cells. However, beside sex steroids, underlying mechanisms need to be further investigated, especially the role of sex chromosomes, fetal/neonatal programming and epigenetic modifications. On the path to precision medicine, further deciphering sex-specific traits in energy balance and glucose homeostasis is indeed a priority topic to optimise individual approaches in type 2 diabetes prevention and treatment."
84,2019,"Cerebral amyloid angiopathy and Alzheimer disease - one peptide, two pathways","S. Greenberg, B. Bacskai, M. Hernández-Guillamon, J. Pruzin, R. Sperling, Susanne J. van Veluw",Nature Reviews Neurology,2019-12-11,771,41,141.08,Clinical Neurology and Neurodegeneration,human;non-human,The shared role of amyloid-β (Aβ) deposition in cerebral amyloid angiopathy (CAA) and Alzheimer disease (AD) is arguably the clearest instance of crosstalk between neurodegenerative and cerebrovascular processes.,high citation signal (771); recognized venue; open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s41582-019-0281-2,43ed6f184e5b3e5f632b20d0cfdf624ee27975c8,https://doi.org/10.1038/s41582-019-0281-2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7268202,,Review; JournalArticle,unknown,brain; cerebral,"The shared role of amyloid-β (Aβ) deposition in cerebral amyloid angiopathy (CAA) and Alzheimer disease (AD) is arguably the clearest instance of crosstalk between neurodegenerative and cerebrovascular processes. The pathogenic pathways of CAA and AD intersect at the levels of Aβ generation, its circulation within the interstitial fluid and perivascular drainage pathways and its brain clearance, but diverge in their mechanisms of brain injury and disease presentation. Here, we review the evidence for and the pathogenic implications of interactions between CAA and AD. Both pathologies seem to be driven by impaired Aβ clearance, creating conditions for a self-reinforcing cycle of increased vascular Aβ, reduced perivascular clearance and further CAA and AD progression. Despite the close relationship between vascular and plaque Aβ deposition, several factors favour one or the other, such as the carboxy-terminal site of the peptide and specific co-deposited proteins. Amyloid-related imaging abnormalities that have been seen in trials of anti-Aβ immunotherapy are another probable intersection between CAA and AD, representing overload of perivascular clearance pathways and the effects of removing Aβ from CAA-positive vessels. The intersections between CAA and AD point to a crucial role for improving vascular function in the treatment of both diseases and indicate the next steps necessary for identifying therapies. Amyloid-β deposition underlies the pathogenesis of cerebral amyloid angiopathy (CAA) and Alzheimer disease (AD), but the disease pathways differ. Here, Greenberg et al. consider the interactions between CAA and AD, the factors that determine which disease pathway transpires, and the implications for therapeutic development. Amyloid-β (Aβ) in the brain interstitial fluid can be cleared via perivascular drainage pathways or deposited as neuritic plaques in the brain parenchyma or as cerebral amyloid angiopathy (CAA) along vessel walls. Vascular dysfunction caused by CAA reduces perivascular Aβ clearance in animal models, creating a vicious cycle of vascular and parenchymal Aβ accumulation. Factors that favour vascular Aβ deposition over parenchymal deposition include termination of Aβ at or before position 41, missense mutations within the Aβ coding region, and some co-deposited proteins, such as fibrinogen. Amyloid-related imaging abnormalities observed in trials of anti-Aβ immunotherapy might result from mobilization of plaque Aβ into the perivascular drainage system or from antibody targeting of vascular Aβ deposits. Development of methods for imaging perivascular drainage in humans would be a key step towards identifying treatments for enhancing Aβ clearance and reducing vascular and parenchymal deposition."
85,2019,Neuroinflammatory mechanisms of blood-brain barrier damage in ischemic stroke.,"Changjun Yang, Kimberly E. Hawkins, S. Doré, E. Candelario-Jalil",American Journal of Physiology - Cell Physiology,2019-02-01,769,22,142.64,"Cerebrovascular, Metabolism, and Brain Injury",,"As part of the neurovascular unit, the blood-brain barrier (BBB) is a unique, dynamic regulatory boundary that limits and regulates the exchange of molecules, ions, and cells between the blood and the central nervous system.",high citation signal (769); recognized venue; open-access PDF metadata,"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1152/ajpcell.00136.2018,e255afe420717a06b9074c54e64c2351e83665c3,https://doi.org/10.1152/ajpcell.00136.2018,https://journals.physiology.org/doi/pdf/10.1152/ajpcell.00136.2018,,JournalArticle; Review,unknown,brain; brain in title,"As part of the neurovascular unit, the blood-brain barrier (BBB) is a unique, dynamic regulatory boundary that limits and regulates the exchange of molecules, ions, and cells between the blood and the central nervous system. Disruption of the BBB plays an important role in the development of neurological dysfunction in ischemic stroke. Blood-borne substances and cells have restricted access to the brain due to the presence of tight junctions between the endothelial cells of the BBB. Following stroke, there is loss of BBB tight junction integrity, leading to increased paracellular permeability, which results in vasogenic edema, hemorrhagic transformation, and increased mortality. Thus, understanding principal mediators and molecular mechanisms involved in BBB disruption is critical for the development of novel therapeutics to treat ischemic stroke. This review discusses the current knowledge of how neuroinflammation contributes to BBB damage in ischemic stroke. Specifically, we provide an updated overview of the role of cytokines, chemokines, oxidative and nitrosative stress, adhesion molecules, matrix metalloproteinases, and vascular endothelial growth factor as well as the role of different cell types in the regulation of BBB permeability in ischemic stroke."
86,2019,EEG-Based Emotion Recognition Using Regularized Graph Neural Networks,"Peixiang Zhong, Di Wang, C. Miao",IEEE Transactions on Affective Computing,2019-07-18,768,100,146.61,"EEG, MEG, and Electrophysiology",EEG;ECoG;human;non-human;connectome,Electroencephalography (EEG) measures the neuronal activities in different brain regions via electrodes.,high citation signal (768); open-access PDF metadata; human evidence signal,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1109/TAFFC.2020.2994159,0c57e17102896e9bf356e89d5daca93f8ef7a2f7,https://doi.org/10.1109/TAFFC.2020.2994159,https://dr.ntu.edu.sg/bitstream/10356/152723/2/EEG-Based_Emotion_Recognition_Using_Regularized_Graph_Neural_Networks.pdf,https://github.com/zhongpeixiang/RGNN,JournalArticle,unknown,brain; neuron; neural; neuroscience; eeg; ecog; neuroscience term,"Electroencephalography (EEG) measures the neuronal activities in different brain regions via electrodes. Many existing studies on EEG-based emotion recognition do not fully exploit the topology of EEG channels. In this article, we propose a regularized graph neural network (RGNN) for EEG-based emotion recognition. RGNN considers the biological topology among different brain regions to capture both local and global relations among different EEG channels. Specifically, we model the inter-channel relations in EEG signals via an adjacency matrix in a graph neural network where the connection and sparseness of the adjacency matrix are inspired by neuroscience theories of human brain organization. In addition, we propose two regularizers, namely node-wise domain adversarial training (NodeDAT) and emotion-aware distribution learning (EmotionDL), to better handle cross-subject EEG variations and noisy labels, respectively. Extensive experiments on two public datasets, SEED, and SEED-IV, demonstrate the superior performance of our model than state-of-the-art models in most experimental settings. Moreover, ablation studies show that the proposed adjacency matrix and two regularizers contribute consistent and significant gain to the performance of our RGNN model. Finally, investigations on the neuronal activities reveal important brain regions and inter-channel relations for EEG-based emotion recognition."
87,2019,Challenges to curing primary brain tumours,"K. Aldape, K. Brindle, L. Chesler, R. Chopra, A. Gajjar, M. Gilbert, et al.",Nature Reviews Clinical Oncology,2019-02-07,766,19,146.96,Clinical Neurology and Neurodegeneration,human;non-human,"Despite decades of research, brain tumours remain among the deadliest of all forms of cancer.",high citation signal (766); recognized venue; open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s41571-019-0177-5,cd4c22b87ef55963786f1224fdf08459096f64fe,https://doi.org/10.1038/s41571-019-0177-5,https://doi.org/10.1038/s41571-019-0177-5,,Review; JournalArticle,unknown,brain; neural; brain in title,"Despite decades of research, brain tumours remain among the deadliest of all forms of cancer. The ability of these tumours to resist almost all conventional and novel treatments relates, in part, to the unique cell-intrinsic and microenvironmental properties of neural tissues. In an attempt to encourage progress in our understanding and ability to successfully treat patients with brain tumours, Cancer Research UK convened an international panel of clinicians and laboratory-based scientists to identify challenges that must be overcome if we are to cure all patients with a brain tumour. The seven key challenges summarized in this Position Paper are intended to serve as foci for future research and investment.Brain cancer encompasses a diverse range of complex malignancies, many of which are associated with a poor prognosis and require more effective treatments. In this Position Paper, an international panel of clinicians and laboratory-based scientists convened by Cancer Research UK identify and discuss seven challenges that must be overcome if we are to cure all patients with a brain tumour."
88,2019,The Discovery and Development of Liraglutide and Semaglutide,"L. Knudsen, J. Lau",Frontiers in Endocrinology,2019-04-12,766,32,126.96,"Brain Development, Plasticity, and Connectomics",human;non-human,"The discovery of glucagon-like peptide-1 (GLP-1), an incretin hormone with important effects on glycemic control and body weight regulation, led to efforts to extend its half-life and make it therapeutically effective in people with type 2 diabetes (T2D).",high citation signal (766); open-access PDF metadata; human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.3389/fendo.2019.00155,716d6ce9ba6ab655bc87f0a645a6585669f3d4f0,https://doi.org/10.3389/fendo.2019.00155,https://www.frontiersin.org/articles/10.3389/fendo.2019.00155/pdf,,Review; JournalArticle,unknown,brain,"The discovery of glucagon-like peptide-1 (GLP-1), an incretin hormone with important effects on glycemic control and body weight regulation, led to efforts to extend its half-life and make it therapeutically effective in people with type 2 diabetes (T2D). The development of short- and then long-acting GLP-1 receptor agonists (GLP-1RAs) followed. Our article charts the discovery and development of the long-acting GLP-1 analogs liraglutide and, subsequently, semaglutide. We examine the chemistry employed in designing liraglutide and semaglutide, the human and non-human studies used to investigate their cellular targets and pharmacological effects, and ongoing investigations into new applications and formulations of these drugs. Reversible binding to albumin was used for the systemic protraction of liraglutide and semaglutide, with optimal fatty acid and linker combinations identified to maximize albumin binding while maintaining GLP-1 receptor (GLP-1R) potency. GLP-1RAs mediate their effects via this receptor, which is expressed in the pancreas, gastrointestinal tract, heart, lungs, kidneys, and brain. GLP-1Rs in the pancreas and brain have been shown to account for the respective improvements in glycemic control and body weight that are evident with liraglutide and semaglutide. Both liraglutide and semaglutide also positively affect cardiovascular (CV) outcomes in individuals with T2D, although the precise mechanism is still being explored. Significant weight loss, through an effect to reduce energy intake, led to the approval of liraglutide (3.0 mg) for the treatment of obesity, an indication currently under investigation with semaglutide. Other ongoing investigations with semaglutide include the treatment of non-alcoholic fatty liver disease (NASH) and its use in an oral formulation for the treatment of T2D. In summary, rational design has led to the development of two long-acting GLP-1 analogs, liraglutide and semaglutide, that have made a vast contribution to the management of T2D in terms of improvements in glycemic control, body weight, blood pressure, lipids, beta-cell function, and CV outcomes. Furthermore, the development of an oral formulation for semaglutide may provide individuals with additional benefits in relation to treatment adherence. In addition to T2D, liraglutide is used in the treatment of obesity, while semaglutide is currently under investigation for use in obesity and NASH."
89,2019,CaImAn an open source tool for scalable calcium imaging data analysis,"A. Giovannucci, Johannes Friedrich, Pat Gunn, Jérémie Kalfon, Brandon L Brown, S. A. Koay, et al.",eLife,2019-01-17,764,67,148.92,"Cellular, Molecular, and Synaptic Neuroscience",human;non-human,Advances in fluorescence microscopy enable monitoring larger brain areas in-vivo with finer time resolution.,high citation signal (764); recognized venue; open-access PDF metadata; human evidence signal,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.7554/eLife.38173,8cb8e10266d9d7a88a41b4e4fbd261fcd5596675,https://doi.org/10.7554/eLife.38173,https://doi.org/10.7554/elife.38173,,JournalArticle,unknown,brain; neuron; neural; neuroscience term,"Advances in fluorescence microscopy enable monitoring larger brain areas in-vivo with finer time resolution. The resulting data rates require reproducible analysis pipelines that are reliable, fully automated, and scalable to datasets generated over the course of months. We present CaImAn, an open-source library for calcium imaging data analysis. CaImAn provides automatic and scalable methods to address problems common to pre-processing, including motion correction, neural activity identification, and registration across different sessions of data collection. It does this while requiring minimal user intervention, with good scalability on computers ranging from laptops to high-performance computing clusters. CaImAn is suitable for two-photon and one-photon imaging, and also enables real-time analysis on streaming data. To benchmark the performance of CaImAn we collected and combined a corpus of manual annotations from multiple labelers on nine mouse two-photon datasets. We demonstrate that CaImAn achieves near-human performance in detecting locations of active neurons."
90,2019,Complex oscillatory waves emerging from cortical organoids model early human brain network development,"Cleber A. Trujillo, Richard Gao, P. Negraes, Jing Gu, J. Buchanan, Sebastian Preissl, et al.",Cell Stem Cell,2019-08-29,759,27,157.2,"Brain Development, Plasticity, and Connectomics",EEG;human;non-human;connectome,SUMMARY Structural and transcriptional changes during early brain maturation follow fixed developmental programs defined by genetics.,high citation signal (759); recognized venue; open-access PDF metadata; human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/j.stem.2019.08.002,5f78f5783ce3284e15d49d581081211d84d59c99,https://doi.org/10.1016/j.stem.2019.08.002,https://doi.org/10.1016/j.stem.2019.08.002,,JournalArticle,unknown,brain; cortex; cortical; brain in title; neuroscience term,"SUMMARY Structural and transcriptional changes during early brain maturation follow fixed developmental programs defined by genetics. However, whether this is true for functional network activity remains unknown, primarily due to experimental inaccessibility of the initial stages of the living human brain. Here, we developed human cortical organoids that dynamically change cellular populations during maturation, and exhibited consistent increases in electrical activity over the span of several months. The spontaneous network formation displayed periodic and regular oscillatory events that were dependent on glutamatergic and GABAergic signaling. The oscillatory activity transitioned to more spatiotemporally irregular patterns, while synchronous network events resembled features similar to those observed in preterm human electroencephalography. These results show that the development of structured network activity in a human neocortex model may follow stable genetic programming. Our approach provides opportunities for investigating and manipulating the role of network activity in the developing human cortex."
91,2019,"Distributed coding of choice, action, and engagement across the mouse brain","Nicholas A. Steinmetz, Peter Zatka-Haas, M. Carandini, K. Harris",Nature,2019-11-27,758,29,159.58,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Vision, choice, action and behavioural engagement arise from neuronal activity that may be distributed across brain regions.",high citation signal (758); recognized venue; open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s41586-019-1787-x,068cabad69f3295f2bff01345404d558f77b9dc9,https://doi.org/10.1038/s41586-019-1787-x,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6913580,,JournalArticle,unknown,brain; cortex; cortical; neuron; basal ganglia; glia; brain in title; neuroscience term,"Vision, choice, action and behavioural engagement arise from neuronal activity that may be distributed across brain regions. Here we delineate the spatial distribution of neurons underlying these processes. We used Neuropixels probes1,2 to record from approximately 30,000 neurons in 42 brain regions of mice performing a visual discrimination task3. Neurons in nearly all regions responded non-specifically when the mouse initiated an action. By contrast, neurons encoding visual stimuli and upcoming choices occupied restricted regions in the neocortex, basal ganglia and midbrain. Choice signals were rare and emerged with indistinguishable timing across regions. Midbrain neurons were activated before contralateral choices and were suppressed before ipsilateral choices, whereas forebrain neurons could prefer either side. Brain-wide pre-stimulus activity predicted engagement in individual trials and in the overall task, with enhanced subcortical but suppressed neocortical activity during engagement. These results reveal organizing principles for the distribution of neurons encoding behaviourally relevant variables across the mouse brain. Recordings from 30,000 neurons in 42 brain regions are used to delineate the spatial distribution of neuronal activity underlying vision, choice, action and behavioural engagement in mice."
92,2019,Neuroinflammation induced by lipopolysaccharide causes cognitive impairment in mice,"Jiayi Zhao, Wei Bi, Shu Xiao, Xin Lan, Xiaofeng Cheng, Jiawei Zhang, et al.",Scientific Reports,2019-04-08,758,45,139.58,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"In this study, we investigated lipopolysaccharide (LPS)-induced cognitive impairment and neuroinflammation in C57BL/6J mice by using behavioral tests, immunofluorescence, enzyme-linked immunosorbent assay (ELISA) and Western blot.",high citation signal (758); open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/s41598-019-42286-8,2ed2dac49e8fefd2a9db0cd1e3b550c54c2c99f4,https://doi.org/10.1038/s41598-019-42286-8,https://www.nature.com/articles/s41598-019-42286-8.pdf,,JournalArticle,unknown,brain; neuron; hippocampus; glia; microglia; neuroscience term,"In this study, we investigated lipopolysaccharide (LPS)-induced cognitive impairment and neuroinflammation in C57BL/6J mice by using behavioral tests, immunofluorescence, enzyme-linked immunosorbent assay (ELISA) and Western blot. We found that LPS treatment leads to sickness behavior and cognitive impairment in mice as shown in the Morris water maze and passive avoidance test, and these effects were accompanied by microglia activation (labeled by ionized calcium binding adaptor molecule-1, IBA-1) and neuronal cell loss (labeled by microtubule-associated protein 2, MAP-2) in the hippocampus. The levels of interleukin-4 (IL-4) and interleukin-10 (IL-10) in the serum and brain homogenates were reduced by the LPS treatment, while the levels of tumor necrosis factor-α (TNF-α), interleukin-1β (IL-1β), prostaglandin E2 (PGE2) and nitric oxide (NO) were increased. In addition, LPS promoted the expression of cyclooxygenase-2 (COX-2) and inducible nitric oxide synthase (iNOS) in the brain homogenates. The Western blot analysis showed that the nuclear factor kappa B (NF-κB) signaling pathway was activated in the LPS groups. Furthermore, VIPER, which is a TLR-4-specific inhibitory peptide, prevented the LPS-induced neuroinflammation and cognitive impairment. These data suggest that LPS induced cognitive impairment and neuroinflammation via microglia activation by activating the NF-kB signaling pathway; furthermore, we compared the time points, doses, methods and outcomes of LPS administration between intraperitoneal and intracerebroventricular injections of LPS in LPS-induced neuroinflammation and cognitive impairment, and these data may provide additional insight for researchers performing neuroinflammation research."
93,2019,"Microplastics in wild fish from North East Atlantic Ocean and its potential for causing neurotoxic effects, lipid oxidative damage, and human health risks associated with ingestion exposure.","L. G. Barboza, Clara Lopes, Patrícia Oliveira, F. Bessa, V. Otero, B. Henriques, et al.",Science of the Total Environment,2019-11-14,750,35,138.59,Cognitive and Systems Neuroscience,human;non-human,Microplastics (MP) pollution has received increased attention over the last few years.,high citation signal (750); recognized venue; open-access PDF metadata; human evidence signal,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/j.scitotenv.2019.134625,785ed660c4f0160247768d25c7edbc0bd68b49cd,https://doi.org/10.1016/j.scitotenv.2019.134625,https://doi.org/10.1016/j.scitotenv.2019.134625,,JournalArticle,unknown,brain,"Microplastics (MP) pollution has received increased attention over the last few years. However, while the number of studies documentating the ingestion of microplastics by fish has increased, fewer studies have addressed the toxicological effects derived from the ingestion of these small items in wild conditions. Here, MP contamination and effect biomarkers were investigated in three commercially important fish species from the North East Atlantic Ocean. From the 150 analysed fish (50 per species), 49 % had MP. In fish from the 3 species, MP in the gastrointestinal tract, gills and dorsal muscle were found. Fish with MP had significantly (p ≤ 0.05) higher lipid peroxidation levels in the brain, gills and dorsal muscle, and increased brain acetylcholinesterase activity than fish where no MP were found. These results suggest lipid oxidative damage in gills and muscle, and neurotoxicity through lipid oxidative damage and acetylcholinesterase induction in relation to MP and/or MP-associated chemicals exposure. From the 150 fish analysed, 32 % had MP in dorsal muscle, with a total mean (± SD) of 0.054 ± 0.099 MP items/g. Based on this mean and on EFSA recommendation for fish consumption by adults or the general population, human consumers of Dicentrachus labrax, Trachurus trachurus, Scomber colias may intake 842 MP items/year from fish consumption only. Based on the mean of MP in fish muscle and data (EUMOFA, NOAA) of fish consumption per capita in selected European and American countries, the estimated intake of microplastics through fish consumption ranged from 518 to 3078 MP items/year/capita. Considering that fish consumption is only one of the routes of human exposure to microplastics, this study and others in the literature emphasize the need for more research, risk assessment and adoption of measures to minimize human exposure to these particles. Thus, MP pollution and its effects should be further investigated and addressed according to the WHO 'One Health' approach."
