rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
58,1982,"Mac-2, a novel 32,000 Mr mouse macrophage subpopulation-specific antigen defined by monoclonal antibodies.","M. Ho, T. Springer",Journal of Immunology,1982-03-01,417,11,118.04,"EEG, MEG, and Electrophysiology",ECoG;non-human,"Two monoclonal antibodies, M3/31 and M3/38, were obtained by fusion of mouse myeloma cells with rat spleen cells immunized to immunoadsorbent-purified macrophage glycoproteins.",high citation signal (417); open-access PDF metadata,"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.4049/jimmunol.128.3.1221,68071d0ada05125909a1c08972f23682c0fca8b6,https://doi.org/10.4049/jimmunol.128.3.1221,https://journals.aai.org/jimmunol/article-pdf/128/3/1221/1016896/1221.pdf,,JournalArticle,unknown,brain; ecog,"Two monoclonal antibodies, M3/31 and M3/38, were obtained by fusion of mouse myeloma cells with rat spleen cells immunized to immunoadsorbent-purified macrophage glycoproteins. Co-precipitation experiments show that antigenic determinants recognized by these two antibodies reside on the same molecular species, termed Mac-2, Mac-2, an antigen of 32,000 Mr, is synthesized by and expressed on the surface of thioglycollate-elicited macrophages as shown by [35S]-methionine and 125I labeling. Saturation binding experiments show that thioglycollate-elicited macrophages express 1.7 X 10(5) Mac-2 sites/cell. Thioglycollate-elicited macrophages are strongly absorptive for 125I-labeled M3/38 MAb. Kidneys are also absorptive; however, evidence is presented pointing to the nonspecificity of this absorption. Lymph node and thymus are negative, whereas spleen and bone marrow are weakly absorptive, probably due to stromal cells. Nonlymphoid tissues, such as lung, liver, heart, and brain, exhibit slight or no absorbing capacity. Cell suspensions from spleen, bone marrow, thymus, and peripheral lymph node are greater than 99% Mac-2- by immunofluorescent flow cytometry. In contrast, thioglycollate-elicited macrophages are greater than 96% strongly positive for Mac-2. Only 20% of peptone-elicited cells are weakly positive, whereas resident peritoneal macrophages and other macrophage elicited by Listeria monocytogenes, Con A, or LPS are greater than 98% negative. SDS-PAGE of [35S]-methionine-labeled Mac-2 shows that thioglycollate-elicited macrophages synthesize 10- to 30-fold more Mac-2 than other peritoneal macrophage subpopulations, whereas all types of peritoneal macrophages synthesize and express on their surfaces similar amounts of the Mac-1 antigen. Mac-2 antigen is therefore induced in macrophages only in response to specific differentiative signals."
59,1982,Brain and Intelligence in Vertebrates,E. Macphail,Unknown venue,1982-04-15,416,11,117.8,General Brain Science and Reviews,non-human,Positions Brain and Intelligence in Vertebrates within General Brain Science and Reviews.,high citation signal (416),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",,e8d53dfcc01e56ceee49472c33c363e5ab5967ef,https://www.semanticscholar.org/paper/e8d53dfcc01e56ceee49472c33c363e5ab5967ef,,,Review,unknown,brain; brain in title,
60,1982,Immunocytochemical localization of corticotropin-releasing factor (CRF) in the rat brain.,"I. Merchenthaler, S. Vigh, P. Petrusz, A. Schally",American Journal of Anatomy,1982-12-01,414,12,117.71,General Brain Science and Reviews,non-human,Positions Immunocytochemical localization of corticotropin-releasing factor (CRF) in the rat brain. within General Brain Science and Reviews.,high citation signal (414),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/AJA.1001650404,ed347f42942d63114251454577fc0aec798f3bdf,https://doi.org/10.1002/AJA.1001650404,,,JournalArticle,unknown,brain; brain in title,
61,1982,Chemical characterization of a neural cell adhesion molecule purified from embryonic brain membranes.,"S. Hoffman, B. Sorkin, P. C. White, R. Brackenbury, R. Mailhammer, U. Rutishauser, et al.",Journal of Biological Chemistry,1982-07-10,412,10,122.62,Cognitive and Systems Neuroscience,non-human,A neural cell adhesion molecule (N-CAM) was purified in milligram quantities from detergent extracts of embryonic chick brain membranes.,high citation signal (412); open-access PDF metadata,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0021-9258(18)34441-7,72d4e080d27e3c28ed32030478289104fa9e3140,https://doi.org/10.1016/s0021-9258(18)34441-7,https://doi.org/10.1016/s0021-9258(18)34441-7,,JournalArticle,unknown,brain; neural; brain in title,"A neural cell adhesion molecule (N-CAM) was purified in milligram quantities from detergent extracts of embryonic chick brain membranes. N-CAM has an unusual carbohydrate content and structure, is polydisperse in solution, and is associated with proteolytic activity leading to its spontaneous cleavage. The carbohydrate composition of N-CAM includes 13 mol of sialic acid but only 1.4 mol of galactose/100 mol of amino acids, suggesting the presence of a sialic acid to protein linkage not previously observed in higher organisms. N-CAM appears to be an integral membrane protein in that its extraction from membranes required detergent. Although soluble, the purified molecule was aggregated (Mr = 0.5 to 1.2 X 10(6)) and polydisperse in detergent-free solutions. N-CAM from brain also migrated as a broad but continuously stained region from Mr = 200,000 to Mr = 250,000 on sodium dodecyl sulfate-polyacrylamide gel electrophoresis; the molecule from retina was similar but had a somewhat faster mobility. Desialation of N-CAM did not significantly change its behavior in solution, but converted both brain and retinal N-CAM to components migrating on sodium dodecyl sulfate-polyacrylamide gel electrophoresis as material of about Mr = 140,000. Despite the apparent heterogeneity, amino acid sequence analysis and comparison of proteolytic fragments suggest that all forms of the glycoprotein are derived from the same polypeptide chain. On prolonged incubation at neutral pH, N-CAM undergoes apparent proteolysis to yield a polypeptide that contains little sialic acid and has a Mr = 65,000 on sodium dodecyl sulfate-polyacrylamide gel electrophoresis, a separate sialic acid-rich component, and a variety of small peptides. The 65,000-dalton polypeptide appeared to contain all of the antigenic determinants of intact N-CAM that neutralize the adhesion-blocking ability of anti-retinal cell Fab' fragments."
62,1982,Energy-requiring cell functions in the ischemic brain. Their critical supply and possible inhibition in protective therapy.,J. Astrup,Journal of Neurosurgery,1982-04-01,409,4,116.29,General Brain Science and Reviews,,Positions Energy-requiring cell functions in the ischemic brain. Their critical supply and possible inhibition in protective therapy. within General Brain Science and Reviews.,high citation signal (409),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.3171/JNS.1982.56.4.0482,01b17339332ea1c88e283d5595b079cd2de3fcb9,https://doi.org/10.3171/JNS.1982.56.4.0482,,,Review; JournalArticle,unknown,brain; brain in title,
63,1982,Purine levels in the intact rat brain. Studies with an implanted perfused hollow fibre.,"T. Zetterström, L. Vernet, U. Ungerstedt, U. Tossman, B. Jonzon, B. Fredholm",Neuroscience Letters,1982-04-16,409,6,130.69,"Brain Stimulation, Neurotechnology, and BCI",non-human;stimulation,"Positions Purine levels in the intact rat brain. Studies with an implanted perfused hollow fibre. within Brain Stimulation, Neurotechnology, and BCI.",high citation signal (409); recognized venue,"Small cohorts, invasive risk, device maintenance, and long-term stability remain major translation barriers.; Closed-loop effects are hard to separate from placebo, training, medication, and disease fluctuation.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0304-3940(82)90338-X,d76fe2f52cf803efd368d98a552054ed042ccbeb,https://doi.org/10.1016/0304-3940(82)90338-X,,,JournalArticle,unknown,brain; brain in title,
64,1982,High actin concentrations in brain dendritic spines and postsynaptic densities.,"A. Matus, M. Ackermann, G. Pehling, H. Byers, K. Fujiwara",Proceedings of the National Academy of Sciences of the United States of America,1982-12-01,408,14,132.45,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions High actin concentrations in brain dendritic spines and postsynaptic densities. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (408); recognized venue; open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1073/PNAS.79.23.7590,5af144cfb2fbc3be570fa3e67108ca23a2ff00c3,https://doi.org/10.1073/PNAS.79.23.7590,https://europepmc.org/articles/pmc347386?pdf=render,,JournalArticle,unknown,brain; brain in title,
65,1982,Medial septal area lesions disrupt theta rhythm and cholinergic staining in medial entorhinal cortex and produce impaired radial arm maze behavior in rats,"S. Mitchell, J. Rawlins, O. Steward, D. Olton",Journal of Neuroscience,1982-03-01,404,4,136.27,Cognitive and Systems Neuroscience,non-human,"This study was designed to determine (1) which brain area paces the theta rhythm in the medial entorhinal cortex (MEC) of rats and (2) the extent to which the behavioral effects of lesions in the medial septal area (MSA), which disrupt the cholinesterase-related pathway to the hippocampal formation, resemble the effects previously reported to result from fimbria-fornix lesions.",high citation signal (404); recognized venue; open-access PDF metadata,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1523/JNEUROSCI.02-03-00292.1982,f74b8357fa1c4a595080c783c6d4c5d9b66eb41b,https://doi.org/10.1523/JNEUROSCI.02-03-00292.1982,https://www.jneurosci.org/content/jneuro/2/3/292.full.pdf,,JournalArticle,unknown,brain; cortex; hippocampus; neuroscience term,"This study was designed to determine (1) which brain area paces the theta rhythm in the medial entorhinal cortex (MEC) of rats and (2) the extent to which the behavioral effects of lesions in the medial septal area (MSA), which disrupt the cholinesterase-related pathway to the hippocampal formation, resemble the effects previously reported to result from fimbria-fornix lesions. MSA lesions abolished or decreased theta rhythm in dorsal hippocampus (DHPC) and MEC; acetylcholinesterase (AChE) staining was depleted or diminished in all of the hippocampus and entorhinal cortex. Rats with MSA lesions were impaired on acquisition of a radial arm maze task. Unilateral fimbria lesions left theta rhythm and AChE staining essentially unaltered in ipsilateral DHPC and MEC but depleted AChE in ipsilateral ventral hippocampus (VHPC) and ventral lateral entorhinal cortex (LEC). A lesion of the dorsal fornix at the level of the hippocampal flexure left ipsilateral DHPC theta rhythm and AChE stain unaltered while causing a substantial reduction in theta rhythm and depletion of AChE in ipsilateral MEC. AChE staining was complete in VHPC and LEC. These results suggest tha MSA paces MEC theta rhythm and that the presumed cholinergic projection which mediates this function travels in the dorsal fornix. The fimbria carries a presumed cholinergic projection to ventral LEC. Rats with MSA lesions can learn a radial arm maze task, unlike rats with fimbria- fornix lesions, but they learn significantly slower than normal rats."
66,1982,Differential expression of neurofilament triplet proteins in brain development,"G. Shaw, K. Weber",Nature,1982-07-15,403,7,132.23,"Brain Development, Plasticity, and Connectomics",non-human,"Axonal transport studies and biochemical fractionation have led to the concept that the three 'triplet' proteins [approximate molecular weights 200,000 (200K), 145,000 (145K) and 68,000 (68K)] are the essential components of mammalian neurofilaments1-5.",high citation signal (403); recognized venue; open-access PDF metadata,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1038/298277a0,2fafbeb360a42f3d61db32aaf69caee96a4455ce,https://doi.org/10.1038/298277a0,https://www.nature.com/articles/298277a0.pdf,,JournalArticle,unknown,brain; brain in title,"Axonal transport studies and biochemical fractionation have led to the concept that the three 'triplet' proteins [approximate molecular weights 200,000 (200K), 145,000 (145K) and 68,000 (68K)] are the essential components of mammalian neurofilaments1-5. Using a correlated biochemical and immunological approach, we have now shown that the 200K protein is under separate developmental control during rat brain differentiation and that the time of its expression differs in different regions. We were unable to detect 200K protein by immunofluorescence or in total brain filament preparations from prenatal rat brain, although the 145K and 68K proteins are both present in an apparently identical distribution. During development, progressively more 145K- and 68K-positive neurofilamentous bundles can be stained with 200K antibodies, paralleling the increasing quantities of this protein detected biochemically in brain filament preparations. We conclude that 200K protein probably has a more specialized role in neurofilament architecture and function than the other two triplet proteins."
67,1982,Brain lesions in alcoholics. A neuropathological study with clinical correlations.,"A. Torvik, C. Lindboe, S. Rogde",Journal of Neurological Sciences,1982,397,13,128.96,Clinical Neurology and Neurodegeneration,human,Positions Brain lesions in alcoholics. A neuropathological study with clinical correlations. within Clinical Neurology and Neurodegeneration.,high citation signal (397); recognized venue; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",,04cff9848185a2561166bc2061e02a5491bc274f,https://www.semanticscholar.org/paper/04cff9848185a2561166bc2061e02a5491bc274f,,,JournalArticle,unknown,brain; brain in title,
68,1982,Increased brain dopamine and dopamine receptors in schizophrenia.,"A. Mackay, L. L. Iversen, M. Rossor, E. Spokes, Edward D. Bird, A. Arregui, et al.",Archives of General Psychiatry,1982-09-01,389,7,115.39,General Brain Science and Reviews,,Positions Increased brain dopamine and dopamine receptors in schizophrenia. within General Brain Science and Reviews.,high citation signal (389),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHPSYC.1982.04290090001001,b0f5e209a3036c788c3e1ab8bce5531187f6dbf2,https://doi.org/10.1001/ARCHPSYC.1982.04290090001001,,,JournalArticle,unknown,brain; brain in title,
69,1982,Brain Cortical Fatty Acids and Phospholipids During and Following Complete and Severe Incomplete Ischemia,"S. Rehncrona, E. Westerberg, B. Åkesson, B. Siesjö",Journal of Neurochemistry,1982-01-01,386,11,117.25,"Cerebrovascular, Metabolism, and Brain Injury",,"Positions Brain Cortical Fatty Acids and Phospholipids During and Following Complete and Severe Incomplete Ischemia within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (386),"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1111/j.1471-4159.1982.tb10857.x,9e757f17d8fc02f4e6e03a81bc0eb960ce2743f8,https://doi.org/10.1111/j.1471-4159.1982.tb10857.x,,,JournalArticle,unknown,brain; cortical; brain in title,
70,1982,Role of the cortical neuron: integrator or coincidence detector?,M. Abeles,Israel journal of medical sciences,1982,386,26,130.45,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Role of the cortical neuron: integrator or coincidence detector? within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (386); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",,6f93eee214c10bd4d4512c8f5955b136c270b3f1,https://www.semanticscholar.org/paper/6f93eee214c10bd4d4512c8f5955b136c270b3f1,,,JournalArticle; Study,unknown,cortical; neuron; neuroscience term,
71,1982,Calcium-binding protein distribution in the rat brain.,"K. Baimbridge, J. J. Miller, C. Parkes",Brain Research,1982-05-13,383,5,128.31,General Brain Science and Reviews,non-human,Positions Calcium-binding protein distribution in the rat brain. within General Brain Science and Reviews.,high citation signal (383); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0006-8993(82)90526-1,dbab592bdbc3c1d7826b7fc4f7995a78ef0609d0,https://doi.org/10.1016/0006-8993(82)90526-1,,,JournalArticle,unknown,brain; brain in title,
72,1982,Neurons of the lateral and basolateral amygdaloid nuclei: A golgi study in the rat,A. J. McDonald,The Journal of comparative neurology,1982-12-10,380,41,128.17,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Neurons of the lateral and basolateral amygdaloid nuclei: A golgi study in the rat within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (380); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.902120307,f3e99301919324578143593eb0f157d0e77abef3,https://doi.org/10.1002/cne.902120307,,,JournalArticle; Study,unknown,neuron; neuroscience term,
73,1982,Spontaneous intracranial hemorrhage caused by brain tumor: its incidence and clinical significance.,"S. Wakai, K. Yamakawa, S. Manaka, K. Takakura",Neurosurgery,1982-04-01,379,16,116.12,Clinical Neurology and Neurodegeneration,human,Positions Spontaneous intracranial hemorrhage caused by brain tumor: its incidence and clinical significance. within Clinical Neurology and Neurodegeneration.,high citation signal (379); human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1227/00006123-198204000-00004,0d1924c340c470ac331ab5100d0599c7f0ecbdd8,https://doi.org/10.1227/00006123-198204000-00004,,,JournalArticle,unknown,brain; brain in title,
74,1982,"Localization of vimentin, the nonspecific intermediate filament protein, in embryonal glia and in early differentiating neurons. In vivo and in vitro immunofluorescence study of the rat embryo with vimentin and neurofilament antisera.","A. Bignami, T. Raju, D. Dahl",Developmental Biology,1982-06-01,372,5,117.79,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Localization of vimentin, the nonspecific intermediate filament protein, in embryonal glia and in early differentiating neurons. In vivo and in vitro immunofluorescence study of the rat embryo with vimentin and neurofilament antisera. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (372),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0012-1606(82)90035-5,bb5f10989124ddde2b2b82a4c021eb398a6fb505,https://doi.org/10.1016/0012-1606(82)90035-5,,,JournalArticle,unknown,neuron; glia; neuroscience term,
75,1982,Tomographic mapping of human cerebral metabolism,"J. Mazziotta, M. Phelps, R. Carson, D. Kuhl",Neurology,1982-09-01,371,8,121.74,Clinical Neurology and Neurodegeneration,human,Positions Tomographic mapping of human cerebral metabolism within Clinical Neurology and Neurodegeneration.,high citation signal (371); recognized venue; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1212/WNL.32.9.921,32f820f2b3c874b0996087fe9c41ee51773e2e9e,https://doi.org/10.1212/WNL.32.9.921,,,JournalArticle,unknown,cerebral,
76,1982,Corticotropin releasing factor (CRF): immunoreactive neurones and fibers in rat hypothalamus.,"F. Bloom, E. Battenberg, J. Rivier, W. Vale",Regulatory Peptides,1982-06-01,369,5,115.64,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Corticotropin releasing factor (CRF): immunoreactive neurones and fibers in rat hypothalamus. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (369),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0167-0115(82)90107-0,65e81eed7a1e07f3593a247b6152690c4bd97c73,https://doi.org/10.1016/0167-0115(82)90107-0,,,JournalArticle,unknown,neuron; neuroscience term,
77,1982,Effects of Human Aging on Patterns of Local Cerebral Glucose Utilization Determined by the [18F] Fluorodeoxyglucose Method,"D. Kuhl, E. Metter, W. Riege, M. Phelps",Journal of Cerebral Blood Flow and Metabolism,1982-06-01,365,2,112.45,"Brain Development, Plasticity, and Connectomics",human,"Positions Effects of Human Aging on Patterns of Local Cerebral Glucose Utilization Determined by the [18F] Fluorodeoxyglucose Method within Brain Development, Plasticity, and Connectomics.",high citation signal (365); open-access PDF metadata; human evidence signal,"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1038/jcbfm.1982.15,30fc21f9b13b257fac7b71a76d7d404a735d1cdb,https://doi.org/10.1038/jcbfm.1982.15,https://journals.sagepub.com/doi/pdf/10.1038/jcbfm.1982.15,,JournalArticle; Study,unknown,cerebral,
78,1982,Characterization of peripheral-type benzodiazepine binding sites in brain using [3H]Ro 5-4864.,"P. Marangos, J. Patel, J. Boulenger, R. Clark-Rosenberg",Molecular Pharmacology,1982-07-01,364,2,115.4,"Cellular, Molecular, and Synaptic Neuroscience",non-human,The binding of [3H]Ro 5-4864 to the peripheral-type benzodiazepine binding site in brain is characterized.,high citation signal (364),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0026-895x(25)15026-8,d73c7b18e4346b0999b3464ac4a0f33808fb8584,https://doi.org/10.1016/s0026-895x(25)15026-8,,,JournalArticle,unknown,brain; brain in title,"The binding of [3H]Ro 5-4864 to the peripheral-type benzodiazepine binding site in brain is characterized. The binding is saturable, high-affinity (KD = 1.6 nM), and reversible. The comparison of [3H]Ro 5-4864 and [3H]diazepam binding sites reveals major differences which include the following. There are about one-fourth as many peripheral-type binding sites than central sites in brain. Peripheral sites are present in many extranervous tissues and have a brain regional distribution distinct from that of the central-type receptor. The [3H]Ro 5-4864 binding site also is apparently highly localized in the nuclear membrane in contrast to the central-type receptor, which is synaptosomal. gamma-Aminobutyric acid has no effect on [3H]Ro 5-8464 binding, again in contrast to its marked effect on [3H]diazepam binding. Various putative benzodiazepine receptor ligands, such as purines, beta-carbolines, and kynurenamines, are also inactive as inhibitors of [3H]Ro 5-4864 binding. Blocking the benzodiazepine receptor by photoaffinity labeling decreases [3H]diazepam binding by more than 80% and has no effect on [3H]Ro 5-4864 binding. These results indicate that the peripheral-type benzodiazepine binding site in brain is a separate entity whose physiological function is probably distinct from that of the central-type benzodiazepine receptor."
79,1982,"An analysis of the sources and quantity of 3,5,3'-triiodothyronine specifically bound to nuclear receptors in rat cerebral cortex and cerebellum.","F. Crantz, J. E. Silva, P. Larsen",Endocrinology,1982-02-01,359,8,119.15,General Brain Science and Reviews,non-human,"Positions An analysis of the sources and quantity of 3,5,3'-triiodothyronine specifically bound to nuclear receptors in rat cerebral cortex and cerebellum. within General Brain Science and Reviews.",high citation signal (359),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1210/ENDO-110-2-367,e58911f7cddc648a76bae3d3aaee553ad7a1414a,https://doi.org/10.1210/ENDO-110-2-367,,,JournalArticle,unknown,cerebral; cortex; cerebellum; neuroscience term,
80,1982,Multiple phosphorylation sites in mammalian neurofilament polypeptides.,"J. Juliens, Walter E. Mushynskig",Journal of Biological Chemistry,1982-09-10,357,8,112.05,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"The 68,000, 145,000, and 200,000 dalton subunits of neurofilaments from rat spinal cord and brain stem were shown by chemical phosphate analysis to contain about 3, 9, and 22 mol of phosphate/mol of polypeptide, respectively.",high citation signal (357); open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0021-9258(18)34041-9,61d6f57f78c67886ad925ec0caaf1ea8e9690d31,https://doi.org/10.1016/s0021-9258(18)34041-9,https://doi.org/10.1016/s0021-9258(18)34041-9,,JournalArticle,unknown,brain,"The 68,000, 145,000, and 200,000 dalton subunits of neurofilaments from rat spinal cord and brain stem were shown by chemical phosphate analysis to contain about 3, 9, and 22 mol of phosphate/mol of polypeptide, respectively. All three subunits contained phosphoserine while the 145,000 dalton polypeptide also contained phosphothreonine. The high phosphate content of the 200,000 dalton polypeptide was reflected by the extensive shifts both in its isoelectric point and apparent molecular weight after treatment of neurofilaments with alkaline phosphatase."
81,1982,Circadian rhythms in electrical discharge of rat suprachiasmatic neurones recorded in vitro.,"G. Groos, J. Hendriks",Neuroscience Letters,1982-12-31,356,5,127.0,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Circadian rhythms in electrical discharge of rat suprachiasmatic neurones recorded in vitro. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (356); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0304-3940(82)90189-6,c4197c34d9e5828c65a58a7fdd75a2a0a5458cc8,https://doi.org/10.1016/0304-3940(82)90189-6,,,JournalArticle,unknown,neuron; neuroscience term,
82,1982,Brainstem innervation of prefrontal and anterior cingulate cortex in the rhesus monkey revealed by retrograde transport of HRP,"L. Porrino, P. Goldman-Rakic",The Journal of comparative neurology,1982-02-10,354,13,136.9,Cognitive and Systems Neuroscience,non-human,Positions Brainstem innervation of prefrontal and anterior cingulate cortex in the rhesus monkey revealed by retrograde transport of HRP within Cognitive and Systems Neuroscience.,high citation signal (354); recognized venue,"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1002/cne.902050107,f0c12f0f5dce6ca83b4d80c662ee1b420797b64c,https://doi.org/10.1002/cne.902050107,,,JournalArticle,unknown,brain; cortex; prefrontal; brain in title; neuroscience term,
83,1982,Posterior parietal lobe of the primate brain.,J. Hyvärinen,Physiological Reviews,1982-07-01,354,16,114.9,General Brain Science and Reviews,non-human,Positions Posterior parietal lobe of the primate brain. within General Brain Science and Reviews.,high citation signal (354),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1152/PHYSREV.1982.62.3.1060,4b7e18e5a3e893622c312b3e0cb9723823415959,https://doi.org/10.1152/PHYSREV.1982.62.3.1060,,,Review; JournalArticle,unknown,brain; brain in title,
84,1982,"The axo-axonic interneuron in the cerebral cortex of the rat, cat and monkey.","P. Somogyi, T. Freund, A. Cowey",Neuroscience,1982-11-01,353,16,130.85,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions The axo-axonic interneuron in the cerebral cortex of the rat, cat and monkey. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (353); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0306-4522(82)90086-0,5abcdcfb4984c2284ef9b31c50acf9e4d4e7d090,https://doi.org/10.1016/0306-4522(82)90086-0,,,JournalArticle; Study,unknown,cerebral; cortex; neuron; neuroscience term,
