rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
59,1971,De-novo brain tumours in renal-transplant recipients.,"S. Schneck, I. Penn",The Lancet,1971-05-15,248,2,119.31,General Brain Science and Reviews,,Positions De-novo brain tumours in renal-transplant recipients. within General Brain Science and Reviews.,high citation signal (248); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0140-6736(71)91384-5,34484aec713198b855edc098ecf17ae595c46e63,https://doi.org/10.1016/S0140-6736(71)91384-5,,,JournalArticle,unknown,brain; brain in title,
60,1971,"Stimulation of adenosine 3',5'-monophosphate hydrolysis by guanosine 3',5'-monophosphate.","J. Beavo, J. Hardman, E. W. Sutherland",Journal of Biological Chemistry,1971-06-25,245,3,106.5,General Brain Science and Reviews,non-human;stimulation,"Abstract Guanosine 3',5'-monophosphate (cyclic GMP) increased the rate of adenosine 3',5'-monophosphate (cyclic AMP) hydrolysis by phosphodiesterase preparations from several tissues.",high citation signal (245); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/S0021-9258(18)62110-6,0642e5c2065d71d6b282016db0652c162bd57e84,https://doi.org/10.1016/S0021-9258(18)62110-6,https://doi.org/10.1016/s0021-9258(18)62110-6,,JournalArticle,unknown,brain,"Abstract Guanosine 3',5'-monophosphate (cyclic GMP) increased the rate of adenosine 3',5'-monophosphate (cyclic AMP) hydrolysis by phosphodiesterase preparations from several tissues. Stimulation of cyclic AMP hydrolysis occurred with initial concentrations of cyclic GMP as low as 0.08 µm and was seen with particulate phosphodiesterase preparations from rat liver, brain, kidney, heart, and thymus and with soluble preparations from liver and thymus. Higher concentrations of cyclic GMP (g 50 µm) were inhibitory to cyclic AMP hydrolysis in rat liver extracts. Inosine 3',5'-monophosphate (cyclic IMP) also stimulated the hydrolysis of cyclic AMP but was somewhat less effective than cyclic GMP. 5'-GMP,5'-IMP, uridine 3',5'-monophosphate, thymidine 3',5'-monophosphate, and guanosine had no effect. Cyclic AMP and cyclic IMP inhibited the hydrolysis of cyclic GMP by liver supernatant fractions. Fractionation of rat liver extracts with ammonium sulfate yielded one fraction of phosphodiesterase activity that was stimulated by cyclic GMP and one that was not. The stimulatory effect of cyclic GMP on cyclic AMP hydrolysis by soluble and particulate liver phosphodiesterases was not seen in the presence of the nonionic detergents Triton X-100 or Lubrol PX."
61,1971,Brain Drain from Developing Countries,A. Parthasarathi,Nature,1971-03-12,237,23,118.5,General Brain Science and Reviews,,Positions Brain Drain from Developing Countries within General Brain Science and Reviews.,high citation signal (237); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1038/230087A0,968180ffe61df787b1573eefb08ab8a8d6db1928,https://doi.org/10.1038/230087A0,,,JournalArticle,unknown,brain; brain in title,
62,1971,Intracellular redox changes in functioning cerebral cortex. I. Metabolic effects of epileptiform activity.,"F. Jöbsis, M. O'Connor, A. Vitale, H. Vreman",Journal of Neurophysiology,1971-09-01,234,5,108.27,General Brain Science and Reviews,,Positions Intracellular redox changes in functioning cerebral cortex. I. Metabolic effects of epileptiform activity. within General Brain Science and Reviews.,high citation signal (234),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1152/JN.1971.34.5.735,0640f9fa89e4a2af8a5fb6a896a23036f6be42a7,https://doi.org/10.1152/JN.1971.34.5.735,,,JournalArticle,unknown,cerebral; cortex; neuroscience term,
63,1971,Activities of enzymes of ketone-body utilization in brain and other tissues of suckling rats.,"M. Page, H. Krebs, D. Williamson",Biochemical Journal,1971,232,1,110.32,General Brain Science and Reviews,non-human,Positions Activities of enzymes of ketone-body utilization in brain and other tissues of suckling rats. within General Brain Science and Reviews.,high citation signal (232); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1042/BJ1210049,9b641c6f5d24fa05dd9e2264322e48c514282fc9,https://doi.org/10.1042/BJ1210049,https://europepmc.org/articles/pmc1176485?pdf=render,,JournalArticle,unknown,brain; brain in title,
64,1971,DEVELOPMENT OF THE UPTAKE AND STORAGE OF L-[3H]NOREPINEPHRINE IN THE RAT BRAIN,"J. Coyle, J. Axelrod",Journal of Neurochemistry,1971-11-01,231,3,107.24,"Brain Development, Plasticity, and Connectomics",non-human,"Positions DEVELOPMENT OF THE UPTAKE AND STORAGE OF L-[3H]NOREPINEPHRINE IN THE RAT BRAIN within Brain Development, Plasticity, and Connectomics.",high citation signal (231),"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1111/j.1471-4159.1971.tb05065.x,b201ea8c3f1720414a55bb60912a945110e7c26d,https://doi.org/10.1111/j.1471-4159.1971.tb05065.x,,,JournalArticle,unknown,brain; brain in title,
65,1971,Binding of ATP to brain microsomal ATPase. Determination of the ATP-binding capacity and the dissociation constant of the enzyme-ATP complex as a function of K+ concentration.,"J. G. Nørby, J. Jensen",Biochimica et Biophysica Acta,1971-03-09,228,3,107.01,General Brain Science and Reviews,non-human,Positions Binding of ATP to brain microsomal ATPase. Determination of the ATP-binding capacity and the dissociation constant of the enzyme-ATP complex as a function of K+ concentration. within General Brain Science and Reviews.,high citation signal (228),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0005-2736(71)90362-2,295c2327143aa8ad0fd0ad636a17bd8e0e5278c1,https://doi.org/10.1016/0005-2736(71)90362-2,,,JournalArticle,unknown,brain; brain in title,
66,1971,Differential effects of D- and L-amphetamine on behavior and on catecholamine disposition in dopamine and norepinephrine containing neurons of rat brain.,"K. Taylor, S. Snyder",Brain Research,1971-05-07,226,0,126.85,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Differential effects of D- and L-amphetamine on behavior and on catecholamine disposition in dopamine and norepinephrine containing neurons of rat brain. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (226); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0006-8993(71)90661-5,7840467645e839e2d3797fd5390cc9e8440d930f,https://doi.org/10.1016/0006-8993(71)90661-5,,,JournalArticle,unknown,brain; neuron; brain in title; neuroscience term,
67,1971,Undernutrition and the Developing Brain,J. Dobbing,Unknown venue,1971-07-01,225,1,105.57,General Brain Science and Reviews,,Positions Undernutrition and the Developing Brain within General Brain Science and Reviews.,high citation signal (225),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1007/978-1-4615-7175-9_9,83a382b7318ebb5e127c8c147f9c548c4169319a,https://doi.org/10.1007/978-1-4615-7175-9_9,,,paper,unknown,brain; brain in title,
68,1971,Inhibition of transmethylations of biogenic amines by S-adenosylhomocysteine. Enhancement of transmethylation by adenosylhomocysteinase.,"T. Deguchi, J. Barchas",Journal of Biological Chemistry,1971-05-25,223,1,103.61,General Brain Science and Reviews,stimulation,"Abstract The supernatant fraction of brain homogenate stimulates partially purified phenylethanolamine N-methyltransferase, catechol methyltransferase, and acetylserotonin methyltransferase activities in vitro.",high citation signal (223); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/s0021-9258(18)62211-2,68cc78c0502406f4099cbf65ccb35e9c2634f200,https://doi.org/10.1016/s0021-9258(18)62211-2,https://doi.org/10.1016/s0021-9258(18)62211-2,,JournalArticle,unknown,brain,"Abstract The supernatant fraction of brain homogenate stimulates partially purified phenylethanolamine N-methyltransferase, catechol methyltransferase, and acetylserotonin methyltransferase activities in vitro. The stimulating factor was purified, and the mechanism of stimulation was investigated. The results show that S-adenosylhomocysteine, a product from S-adenosylmethionine, is a potent inhibitor of these methyltransferases, and that the stimulating factor in brain is an enzyme which enhances transmethylations by hydrolyzing S-adenosylhomocysteine. The question is raised whether inhibition by S-adenosylhomocysteine or removal of inhibition by adenosylhomocysteinase might control transmethylations of biogenic amines."
69,1971,Effects of dietary fatty acids on the fatty acid composition of brain ethanolamine phosphoglyceride : Reciprocal replacement of n-6 and n-3 polyunsaturated fatty acids,"C. Galli, H. Trzeciak, R. Paoletti",Unknown venue,1971-12-14,222,9,106.53,General Brain Science and Reviews,non-human,Positions Effects of dietary fatty acids on the fatty acid composition of brain ethanolamine phosphoglyceride : Reciprocal replacement of n-6 and n-3 polyunsaturated fatty acids within General Brain Science and Reviews.,high citation signal (222),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0005-2760(71)90233-5,d8e0d86765951f16358b89ad52e280947513b952,https://doi.org/10.1016/0005-2760(71)90233-5,,,paper,unknown,brain; brain in title,
70,1971,CONGENITAL CYSTS OF THE BRAIN: ARACHNOIDS MALFORMATION,R. G. Robinson,Unknown venue,1971-05-05,221,4,105.25,General Brain Science and Reviews,,Positions CONGENITAL CYSTS OF THE BRAIN: ARACHNOIDS MALFORMATION within General Brain Science and Reviews.,high citation signal (221),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1159/000391818,dfe8da775a8e9981649d1371156292477f732be8,https://doi.org/10.1159/000391818,,,paper,unknown,brain; brain in title,
71,1971,Control of protein synthesis in mammalian tissues through changes in ribosome activity.,"E. Henshaw, C. A. Hirsch, B. Morton, H. Hiatt",Journal of Biological Chemistry,1971-01-25,221,4,103.45,General Brain Science and Reviews,non-human,Abstract We have measured the rate of protein synthesis per unit of ribosomes in several tissues of intact animals in the fed and fasted state.,high citation signal (221); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0021-9258(18)62509-8,ca5a8c5b0c39d297e09b0a1f9d7e847cea4530d7,https://doi.org/10.1016/s0021-9258(18)62509-8,https://doi.org/10.1016/s0021-9258(18)62509-8,,JournalArticle,unknown,brain,"Abstract We have measured the rate of protein synthesis per unit of ribosomes in several tissues of intact animals in the fed and fasted state. The technique utilized measured the rate of incorporation of radioactive lysine into protein and was designed to produce relatively constant intracellular specific activities which were taken into account in calculating absolute rates of lysine incorporation. In animals fed ad libitum but growing at different rates, the rates of protein synthesis per unit of ribosomes in liver and muscle varied directly with growth rate and ranged in liver from 2.4 to 9.1 mµmoles of lysine incorporated per mg of RNA per min and in muscle from 1.1 to 3.9. Rates in brain and testis were variable, from 0.8 to 5.6 and 0.4 to 2.7, respectively, but did not correlate with growth rate. The rate in the Dunning ascites tumor was 1.0 to 1.5, which is consistent with the doubling time of these cells. During a 3½ day fast, rates fell to one-half to one-quarter of the fed value in liver and muscle, but were maintained in the tumor (until its terminal phase of growth in the animal), and appeared, on the basis of limited data, also to be maintained in brain and testis. These responses to fasting correlate well with the rapid loss of protein from liver and muscle during fasting and the maintenance of tissue protein in the latter three tissues. To identify the mechanisms that modulate the synthesis rate per unit of total ribosomes, we measured, in the liver, the proportion of ribosomes incorporated in polyribosomes (and hence active in synthesis) and also calculated the synthesizing activity of these ribosomes. The variations in synthesis among fed animals were due entirely to changes of polyribosome activity. These appeared to be due to alterations in soluble factors rather than in the ribosomes themselves. In fasted animals the decrease in protein synthesis in the liver was due to roughly equal decreases in ribosome content, polyribosome activity, and the proportion of ribosomes in polyribosomes."
72,1971,Cerebrospinal Fluid Production by the Choroid Plexus and Brain,"T. Milhorat, M. Hammock, J. Fenstermacher, D. Rall, V. Levin",Science,1971-07-23,210,3,116.33,General Brain Science and Reviews,,Positions Cerebrospinal Fluid Production by the Choroid Plexus and Brain within General Brain Science and Reviews.,high citation signal (210); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/science.173.3994.330,0b86dcad2eee52ef2ecea9166004b01ff48ba989,https://doi.org/10.1126/science.173.3994.330,,,JournalArticle,unknown,brain; brain in title,
73,1971,The management of metastases to the brain by irradiation and corticosteroids.,"J. Horton, D. Baxter, K. Olson","The American journal of roentgenology, radium therapy, and nuclear medicine",1971-02-01,210,5,104.33,General Brain Science and Reviews,,Positions The management of metastases to the brain by irradiation and corticosteroids. within General Brain Science and Reviews.,high citation signal (210),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.2214/AJR.111.2.334,41132acefdefc065b922b2a272db80697e585a9f,https://doi.org/10.2214/AJR.111.2.334,,,JournalArticle; Study,unknown,brain; brain in title,
74,1971,The influence of arterial hypoxemia upon labile phosphates and upon extracellular and intracellular lactate and pyruvate concentrations in the rat brain.,"B. Siesjö, L. Nilsson",Scandinavian Journal of Clinical and Laboratory Investigation,1971-02-01,209,0,106.65,Clinical Neurology and Neurodegeneration,human;non-human,Positions The influence of arterial hypoxemia upon labile phosphates and upon extracellular and intracellular lactate and pyruvate concentrations in the rat brain. within Clinical Neurology and Neurodegeneration.,high citation signal (209); human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.3109/00365517109080193,671501af1aae10d1d3e3506d6b426e4754ddd3b5,https://doi.org/10.3109/00365517109080193,,,JournalArticle,unknown,brain; brain in title,
75,1971,"BASE-EXCHANGE REACTIONS FOR THE SYNTHESIS OF PHOSPHOLIPIDS IN NERVOUS TISSUE: THE INCORPORATION OF SERINE AND ETHANOLAMINE INTO THE PHOSPHOLIPIDS OF ISOLATED BRAIN MICROSOMES 1, 2","G. Porcellati, G. Arienti, M. Pirotta, D. Giorgini",Journal of Neurochemistry,1971-08-01,206,4,105.19,General Brain Science and Reviews,non-human,"Positions BASE-EXCHANGE REACTIONS FOR THE SYNTHESIS OF PHOSPHOLIPIDS IN NERVOUS TISSUE: THE INCORPORATION OF SERINE AND ETHANOLAMINE INTO THE PHOSPHOLIPIDS OF ISOLATED BRAIN MICROSOMES 1, 2 within General Brain Science and Reviews.",high citation signal (206),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1111/j.1471-4159.1971.tb00004.x,e2bc303252cb9670a96e9a1fee5ef2e52f51de66,https://doi.org/10.1111/j.1471-4159.1971.tb00004.x,,,JournalArticle,unknown,brain; brain in title,
76,1971,Effect of thyroid hormone on the biochemical maturation of rat brain: postnatal cell formation.,"R. Balázs, S. Kovács, W. A. Cocks, A. Johnson, J. Eayrs",Brain Research,1971-02-05,206,0,117.19,General Brain Science and Reviews,non-human,Positions Effect of thyroid hormone on the biochemical maturation of rat brain: postnatal cell formation. within General Brain Science and Reviews.,high citation signal (206); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0006-8993(71)90460-4,5fd459b1e02fd2937088cf083e1002bea77dba6a,https://doi.org/10.1016/0006-8993(71)90460-4,,,JournalArticle,unknown,brain; brain in title,
77,1971,Ischaemic brain damage in fatal head injuries.,"D. I. Graham, J. Adams",The Lancet,1971-02-06,202,5,115.64,General Brain Science and Reviews,,Positions Ischaemic brain damage in fatal head injuries. within General Brain Science and Reviews.,high citation signal (202); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0140-6736(71)91003-8,92bacbaacfa0141aee6e2400a13361bee24a09da,https://doi.org/10.1016/S0140-6736(71)91003-8,,,JournalArticle,unknown,brain; brain in title,
78,1971,FREE AMINO ACIDS AND RELATED COMPOUNDS IN BIOPSIES OF HUMAN BRAIN,"T. Perry, S. Hansen, K. Berry, C. Mok, D. Lesk",Journal of Neurochemistry,1971-03-01,200,4,104.66,General Brain Science and Reviews,human,Positions FREE AMINO ACIDS AND RELATED COMPOUNDS IN BIOPSIES OF HUMAN BRAIN within General Brain Science and Reviews.,high citation signal (200); human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1111/j.1471-4159.1971.tb11980.x,f3bf1dfe67b93abd40c8f9e5a18db125b3dbeb31,https://doi.org/10.1111/j.1471-4159.1971.tb11980.x,,,JournalArticle,unknown,brain; brain in title,
79,1971,Coup and contre-coup injury: observations on the mechanics of visible brain injuries in the rhesus monkey.,"A. Ommaya, R. Grubb, R. A. Naumann",Journal of Neurosurgery,1971-11-01,199,3,104.57,General Brain Science and Reviews,non-human,Positions Coup and contre-coup injury: observations on the mechanics of visible brain injuries in the rhesus monkey. within General Brain Science and Reviews.,high citation signal (199),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.3171/JNS.1971.35.5.0503,fe27825d27224a457d38e7a42dc240d9394d07c0,https://doi.org/10.3171/JNS.1971.35.5.0503,,,JournalArticle,unknown,brain; brain in title,
80,1971,Vulnerability of developing brain. VII. Permanent deficit of neurons in cerebral and cerebellar cortex following early mild undernutrition.,"John Dobbing, John Dobbing, J. Hopewell, J. Hopewell, Anthony Lynch, Anthony Lynch",Experimental Neurology,1971-09-01,198,0,127.28,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Vulnerability of developing brain. VII. Permanent deficit of neurons in cerebral and cerebellar cortex following early mild undernutrition. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (198); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0014-4886(71)90010-0,78a1e4a0441a21fcbb64ef9885a4c4fd17fa5d60,https://doi.org/10.1016/0014-4886(71)90010-0,,,JournalArticle,unknown,brain; cerebral; cortex; neuron; brain in title; neuroscience term,
81,1971,Aging and brain enzymes.,"E. Mcgeer, H. Fibiger, P. Mcgeer, V. Wickson",Experimental Gerontology,1971-12-01,197,1,103.19,"Brain Development, Plasticity, and Connectomics",,"Positions Aging and brain enzymes. within Brain Development, Plasticity, and Connectomics.",high citation signal (197),"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0531-5565(71)90018-0,920015411b263ff380c649794a52f092ef483ee9,https://doi.org/10.1016/0531-5565(71)90018-0,,,JournalArticle,unknown,brain; brain in title,
82,1971,Studies of the spontaneous movement of animals by the hole cross test; effect of 2-dimethyl-aminoethanol and its acyl esters on the central nervous system.,"Keijiro Takagi, M. Watanabe, Hiroshi Saito",Japanese Journal of Pharmacology,1971,197,4,102.59,Clinical Neurology and Neurodegeneration,human;non-human,It is the first and important practice for the study of the psychotropic drugs to observe the spontaneous movement of animals.,high citation signal (197); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1254/JJP.21.797,22fd18bc9dde1e38791228be62cf578c012c39e2,https://doi.org/10.1254/JJP.21.797,https://www.jstage.jst.go.jp/article/jphs1951/21/6/21_6_797/_pdf,,JournalArticle,unknown,brain,"It is the first and important practice for the study of the psychotropic drugs to observe the spontaneous movement of animals. Although many methods have been known for measuring the spontaneous movements, most of them are to find the change of motor activity of a single animal. Many investigators reported the automatic measurement of the motor activity. Photoelectric method was first used by Siegel et al. (1), which was improved by Dews et al. (2) in mice. Takagi et al. (3) traced the spontaneous movement of a mouse using a modified photoelectric apparatus. The central nervous system stimulant effect of 2-dimethylaminoethanol (DMAE) was first reported by Pfeiffer et al. (4) and had been confirmed by Konigsmark et al. (5), Himwich (6) and Brown and Gangloff (7). It was also confirmed by clinical trials. Pfeiffer et al. (8) proposed the hypothesis that DMAE played the role of a precursor of acetylcholine in the central nervous system. Groth et al. (9) found that DMAE was incorporated in the mouse brain more rapidly than choline and probably converted to brain choline. However, Pepeu et al. (10) and Kiplinger et al. (11) had different views from that of Pfeiffer. In this paper, we have developed a method of recording the spontaneous activity of grouped mice, in order to take an accurate measurement of a little change of motor activity by drugs. We investigated the effect of DMAE and its acyl esters on the spontaneous movement of the grouped and/or individual mice."
83,1971,Bifrontal decompressive craniotomy for massive cerebral edema.,"R. Kjellberg, A. Prieto",Journal of Neurosurgery,1971-04-01,196,5,97.1,"Cerebrovascular, Metabolism, and Brain Injury",,"Positions Bifrontal decompressive craniotomy for massive cerebral edema. within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (196),"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.3171/JNS.1971.34.4.0488,1670f18d12604c1cb0c2185d88a0896cdacbca6e,https://doi.org/10.3171/JNS.1971.34.4.0488,,,JournalArticle; Review,unknown,cerebral,
84,1971,"3,4-Dihydroxyphenylacetic acid and 4-hydroxy-3-methoxyphenylacetic acid in the mouse striatum: a reflection of intra- and extra-neuronal metabolism of dopamine?","S. Roffler-Tarlov, D. Sharman, P. Tegerdine",British Journal of Pharmacology,1971-07-01,195,4,107.21,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions 3,4-Dihydroxyphenylacetic acid and 4-hydroxy-3-methoxyphenylacetic acid in the mouse striatum: a reflection of intra- and extra-neuronal metabolism of dopamine? within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (195); open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1111/j.1476-5381.1971.tb07118.x,01d804902af95a9ad0a12eba8117964c324b3797,https://doi.org/10.1111/j.1476-5381.1971.tb07118.x,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1476-5381.1971.tb07118.x,,JournalArticle,unknown,neuron; neuroscience term,
85,1971,Analysis of 2187 consecutive penetrating wounds of the brain from Vietnam.,W. Hammon,Journal of Neurosurgery,1971-02-01,192,3,103.93,General Brain Science and Reviews,non-human,Positions Analysis of 2187 consecutive penetrating wounds of the brain from Vietnam. within General Brain Science and Reviews.,high citation signal (192),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.3171/JNS.1971.34.2PART1.0127,cb40e71ec105b67134151e43cb8d921ba8cbd843,https://doi.org/10.3171/JNS.1971.34.2PART1.0127,,,JournalArticle,unknown,brain; brain in title,
86,1971,Chlorpromazine and dopamine: conformational similarities that correlate with the antischizophrenic activity of phenothiazine drugs.,"A. Horn, S. Snyder",Proceedings of the National Academy of Sciences of the United States of America,1971-10-01,192,1,111.73,"Cellular, Molecular, and Synaptic Neuroscience",,"Phenothiazines and butyrophenones are known to alter dopamine (3,4-dihydroxyphenethylamine) metabolism in the brain in a fashion suggesting that they may block dopamine receptors.",high citation signal (192); recognized venue; open-access PDF metadata,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1073/PNAS.68.10.2325,ace297c48e4b52c0fb4c16736bb28931c11c636a,https://doi.org/10.1073/PNAS.68.10.2325,https://doi.org/10.1073/pnas.68.10.2325,,JournalArticle,unknown,brain,"Phenothiazines and butyrophenones are known to alter dopamine (3,4-dihydroxyphenethylamine) metabolism in the brain in a fashion suggesting that they may block dopamine receptors. We observed, using Dreiding molecular models, that dopamine in its solid-state conformation is superimposable upon a portion of the known x-ray structure of chlorpromazine [2-chloro-10-(3-dimethylaminopropyl)-phenothiazine]. The ability of phenothiazine drugs to mimic the dopamine-like conformation correlates with their antischizophrenic efficacy. These structure-activity relationships explain the importance of a substituent in ring a, a three-carbon side chain bearing the amino group, and a hetero atom between rings a and c."
87,1971,Quantitative synaptic changes with differential experience in rat brain.,"K. Møllgaard, M. Diamond, E. Bennett, M. Rosenzweig, Bernice Lindner",International Journal of Neuroscience,1971-09-01,191,2,115.83,"Cellular, Molecular, and Synaptic Neuroscience",non-human,"Positions Quantitative synaptic changes with differential experience in rat brain. within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (191); recognized venue,"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.3109/00207457109148764,fec67d7dd8239f657defeb2381f32a1942e3678f,https://doi.org/10.3109/00207457109148764,,,JournalArticle,unknown,brain; brain in title,
