rank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,keywordTags,keyIdea,strengths,limitations,doi,sourceId,url,openAccessPdf,githubUrl,workType,language,relevanceReason,abstract
64,1963,ENHANCEMENT BY RESERPINE AND α-METHYL DOPA OF THE EFFECTS OF d-AMPHETAMINE UPON THE LOCOMOTOR ACTIVITY OF MICE,C. Smith,Journal of Pharmacology and Experimental Therapeutics,1963-12-01,123,0,91.17,"EEG, MEG, and Electrophysiology",EEG;non-human,Changes in the effect of d -amphetamine upon locomotor activity of grouped mice caused by reserpine or by α-methyl dopa depended upon the time which elapsed between the injection of reserpine or α-methyl dopa and the injection of d -amphetamine.,high citation signal (123),"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0022-3565(25)26679-4,05ceac1fb5b48da9b2fd8274e6eb438e26a57ed3,https://doi.org/10.1016/s0022-3565(25)26679-4,,,JournalArticle,unknown,brain,"Changes in the effect of d -amphetamine upon locomotor activity of grouped mice caused by reserpine or by α-methyl dopa depended upon the time which elapsed between the injection of reserpine or α-methyl dopa and the injection of d -amphetamine. Following treatment of mice with reserpine or α-methyl dopa a marked enhancement of the activity-increasing effect of d -amphetamine occurred. The activity-increasing effect of cocaine and of pipradrol was not enhanced after reserpine, indicating a specific action of reserpine upon the effect of d -amphetamine. The enhancement of the activity-increasing effect of d -amphetamine after α-methyl dopa followed changes in brain norepinephrine more closely than changes in either brain 5-HT or dopamine. The activity-increasing effect of l -dopa was also enhanced after α-methyl dopa. These experiments suggest that in the central nervous system d -amphetamine acts primarily as a direct-acting sympathomimetic amine although some indirect action cannot be excluded."
65,1963,SUPPRESSION OF ALLERGIC ENCEPHALOMYELITIS IN RATS BY MEANS OF ANTIBRAIN SERUM,"P. Y. Paterson, S. Harwin",Journal of Experimental Medicine,1963-05-01,121,1,99.87,Clinical Neurology and Neurodegeneration,human;non-human,Rats regularly develop evidence of allergic encephalomyelitis (AE) 2 to 3 weeks following sensitization to nervous tissue plus adjuvant.,high citation signal (121); open-access PDF metadata; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1084/jem.117.5.755,449543628295397263aaadceddb6f4524cd31c36,https://doi.org/10.1084/jem.117.5.755,https://rupress.org/jem/article-pdf/117/5/755/1081067/755.pdf,,JournalArticle,unknown,brain; brain in title,"Rats regularly develop evidence of allergic encephalomyelitis (AE) 2 to 3 weeks following sensitization to nervous tissue plus adjuvant. Independent of the severity of AE which occurs, gradual recovery is the rule and by the 6th to 9th week after sensitization rats appear clinically well and microscopic lesions of AE have virtually disappeared. Pooled serum collected from rats 3 or 6 weeks after sensitization contains complement-fixing (CF) antibrain antibodies. Such pooled serum exerts a striking suppressive influence on development of AE when passively administered to rats actively sensitized to nervous tissue. Serum pools which contain CF antibrain antibody suppress the disease. Serum pools lacking CF antibody do not suppress the disease. Serum containing CF antibrain antibody after treatment with 2-mercaptoethanol no longer fixes complement with brain antigen in vitro and no longer suppresses AE in vivo. The data suggest that transfer of protection against AE by passively administered antibrain rat serum is due to an antibrain antibody, possibly the CF antibodies. The meaning of these findings is discussed in terms of the role(s) of circulating antibrain antibody in the pathogenesis of AE."
66,1963,TOXICITY AND CATECHOLAMINE RELEASING ACTIONS OF D- AND L-AMPHETAMINE IN ISOLATED AND AGGREGATED MICE.,K. E. Moore,Journal of Pharmacology and Experimental Therapeutics,1963-10-01,121,0,89.67,General Brain Science and Reviews,non-human,The toxicity and catecholamine releasing action of d - and l -amphetamine were studied in isolated and in aggregated mice.,high citation signal (121),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/s0022-3565(25)26632-0,faae4dda267155d21d751b5525b72ba8c49b3dfb,https://doi.org/10.1016/s0022-3565(25)26632-0,,,JournalArticle,unknown,brain,"The toxicity and catecholamine releasing action of d - and l -amphetamine were studied in isolated and in aggregated mice. d -Amphetamine was more toxic than the l -isomer under both isolated and aggregated conditions. Although aggregation increased the toxicity to both d - and l -amphetamine, the effect with the d -isomer was much more pronounced. In isolated mice, d -amphetamine reduced the norepinephrine content in the heart and brain but had little effect upon the adrenal content of catecholamines. Higher doses of l -amphetamine produced similar effects. Aggregation markedly enhanced the norepinephrine-depleting action of d -amphetamine but not that of l -amphetamine. It is proposed that the release of endogenous stores of norepinephrine plays a role in the enhanced toxicity of d -amphetamine in aggregated mice."
67,1963,THE α-AMINOBUTYRIC ACID AND FACTOR I CONTENT OF BRAIN *,"R. A. Lovell, S. J. Elliott, K. Elliott",Unknown venue,1963-07-01,118,1,94.02,General Brain Science and Reviews,,Positions THE α-AMINOBUTYRIC ACID AND FACTOR I CONTENT OF BRAIN * within General Brain Science and Reviews.,high citation signal (118),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1111/j.1471-4159.1963.tb09850.x,2e6669ce7931d38624b54525d42c50ed0723e2d3,https://doi.org/10.1111/j.1471-4159.1963.tb09850.x,,,paper,unknown,brain; brain in title,
68,1963,Therapeutic thrombolysis in cerebral thromboembolism,"J. Meyer, J. Gilroy, M. Barnhart, J. F. Johnson",Neurology,1963-11-01,116,0,99.72,Clinical Neurology and Neurodegeneration,,Positions Therapeutic thrombolysis in cerebral thromboembolism within Clinical Neurology and Neurodegeneration.,high citation signal (116); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1212/WNL.13.11.927,6d9949a9fc1d8e45bf603e25c7c8c719dcf5ec6d,https://doi.org/10.1212/WNL.13.11.927,,,JournalArticle,unknown,cerebral,
69,1963,Ependymal Cilia: Distribution and Activity in the Adult Human Brain,"Sangamon times-a, J. Brophy",Science,1963-01-18,113,0,106.45,General Brain Science and Reviews,human,Positions Ependymal Cilia: Distribution and Activity in the Adult Human Brain within General Brain Science and Reviews.,high citation signal (113); recognized venue; human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",10.1126/science.139.3551.221,cf643b522390790e00d43ae4a92e9cc4f8cea321,https://doi.org/10.1126/science.139.3551.221,,,JournalArticle,unknown,brain; brain in title,
70,1963,"Multisensory Convergence on Cortical Neurons Neuronal Effects of Visual, Acoustic and Vestibular Stimuli in the Superior Convolutions of the Cat's Cortex","R. Jung, H. Kornhuber, J. B. D. Fonseca",Unknown venue,1963,112,1,97.09,"Cellular, Molecular, and Synaptic Neuroscience",,"Positions Multisensory Convergence on Cortical Neurons Neuronal Effects of Visual, Acoustic and Vestibular Stimuli in the Superior Convolutions of the Cat's Cortex within Cellular, Molecular, and Synaptic Neuroscience.",high citation signal (112),"Cellular mechanisms can be difficult to connect directly to whole-brain dynamics or human behavior.; Single-cell sampling, dissociation, alignment, and batch effects can bias inferred cell populations.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0079-6123(08)60594-4,6c65c6a7087ba7de5e009c625b06711bb4a82939,https://doi.org/10.1016/S0079-6123(08)60594-4,,,paper,unknown,cortex; cortical; neuron; neuroscience term,
71,1963,THE METABOLISM OF GLUTAMATE IN HOMOGENATES AND SLICES OF BRAIN CORTEX.,"R. Haslam, H. Krebs",Biochemical Journal,1963-09-01,111,4,103.93,"Cerebrovascular, Metabolism, and Brain Injury",,"Positions THE METABOLISM OF GLUTAMATE IN HOMOGENATES AND SLICES OF BRAIN CORTEX. within Cerebrovascular, Metabolism, and Brain Injury.",high citation signal (111); open-access PDF metadata,"Acute injury studies can be sensitive to timing, severity, comorbidity, and treatment heterogeneity.; Animal models may not capture human vascular risk, injury complexity, or rehabilitation context.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1042/BJ0880566,37a2c3e7c3ae9901818c3ac3e7dda1bf998bd8b4,https://doi.org/10.1042/BJ0880566,https://europepmc.org/articles/pmc1202216?pdf=render,,JournalArticle,unknown,brain; cortex; brain in title; neuroscience term,
72,1963,[Contributions to the ultrastructure of the capillaries in the normal cerebral cortex].,J. Wolff,Zeitschrift für Zellforschung und Mikroskopische Anatomie,1963,111,1,94.93,General Brain Science and Reviews,,Positions [Contributions to the ultrastructure of the capillaries in the normal cerebral cortex]. within General Brain Science and Reviews.,high citation signal (111),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1007/BF00336616,5098604e3b84f602c415ec48865c8213b7e6b734,https://doi.org/10.1007/BF00336616,,,JournalArticle,unknown,cerebral; cortex; neuroscience term,
73,1963,MEASUREMENT OF OXYGEN TENSIONS IN CEREBRAL TISSUES OF RATS EXPOSED TO HIGH PRESSURES OF OXYGEN.,"D. Jamieson, H. V. D. Brenk",Journal of applied physiology,1963-09-01,111,1,88.13,General Brain Science and Reviews,non-human,Positions MEASUREMENT OF OXYGEN TENSIONS IN CEREBRAL TISSUES OF RATS EXPOSED TO HIGH PRESSURES OF OXYGEN. within General Brain Science and Reviews.,high citation signal (111),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1152/JAPPL.1963.18.5.869,8f83baa9086cb4c618cd958db738b7642c38b98a,https://doi.org/10.1152/JAPPL.1963.18.5.869,,,JournalArticle,unknown,cerebral,
74,1963,Analysis of specific impedance of rabbit cerebral cortex.,J. Ranck,Experimental Neurology,1963-02-01,110,3,106.77,Clinical Neurology and Neurodegeneration,,Positions Analysis of specific impedance of rabbit cerebral cortex. within Clinical Neurology and Neurodegeneration.,high citation signal (110); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0014-4886(63)80006-0,282b091e95a312bb0d03453d229641b938598beb,https://doi.org/10.1016/S0014-4886(63)80006-0,,,JournalArticle,unknown,cerebral; cortex; neuroscience term,
75,1963,EEG AND BEHAVIORAL CHANGES FOLLOWING MICROINJECTIONS OF ACETYLCHOLINE AND ADRENALINE IN THE BRAIN STEM OF CATS.,"J. Cordeau, A. Moreau, A. Beaulnes, C. Laurin",Archives Italiennes de Biologie,1963-01-08,110,0,95.97,"EEG, MEG, and Electrophysiology",EEG,"Positions EEG AND BEHAVIORAL CHANGES FOLLOWING MICROINJECTIONS OF ACETYLCHOLINE AND ADRENALINE IN THE BRAIN STEM OF CATS. within EEG, MEG, and Electrophysiology.",high citation signal (110),"Low signal-to-noise ratio, artifacts, and source-localization uncertainty complicate interpretation.; Many studies rely on controlled tasks and may not generalize to everyday behavior or clinical monitoring.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.4449/AIB.V101I1.1794,c77b187577c7a0cd190f3e98ef37000decab6943,https://doi.org/10.4449/AIB.V101I1.1794,,,JournalArticle,unknown,brain; eeg; brain in title,
76,1963,A Stereotaxic Atlas of the Brain of the Squirrel Monkey.,M. Carpenter,Unknown venue,1963-07-01,110,5,95.17,General Brain Science and Reviews,non-human;connectome,Positions A Stereotaxic Atlas of the Brain of the Squirrel Monkey. within General Brain Science and Reviews.,high citation signal (110),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/ARCHNEUR.1963.00460070114017,fd15eece72caf6de7644b7ed5da6c9e2d77adbd9,https://doi.org/10.1001/ARCHNEUR.1963.00460070114017,,,paper,unknown,brain; brain in title,
77,1963,Binding of γ-aminobutyric acid by mouse brain preparations☆,"K. Sano, E. Roberts",Unknown venue,1963-05-01,110,2,93.97,General Brain Science and Reviews,non-human,Positions Binding of γ-aminobutyric acid by mouse brain preparations☆ within General Brain Science and Reviews.,high citation signal (110),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0006-2952(63)90228-4,68dfb66a95ca91a2a6ea864452554db5cfe9f855,https://doi.org/10.1016/0006-2952(63)90228-4,,,paper,unknown,brain; brain in title,
78,1963,CEREBRAL MICROCIRCULATION IN THE MOUSE BRAIN. SPONTANEOUS AND DRUG-INDUCED CHANGES IN FLOW AND VASCULAR DIAMETER.,"W. Rosenblum, B. Zweifach",Archives of Neurology,1963-10-01,109,1,107.81,Clinical Neurology and Neurodegeneration,non-human,Positions CEREBRAL MICROCIRCULATION IN THE MOUSE BRAIN. SPONTANEOUS AND DRUG-INDUCED CHANGES IN FLOW AND VASCULAR DIAMETER. within Clinical Neurology and Neurodegeneration.,high citation signal (109); recognized venue,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1001/ARCHNEUR.1963.00460100102012,30d69ff2e26ade1d34b48ae9f1fbbd2c09d43924,https://doi.org/10.1001/ARCHNEUR.1963.00460100102012,,,JournalArticle,unknown,brain; cerebral; brain in title,
79,1963,MENTAL ILLNESS AND THE AGEING BRAIN,J. Cumings,Unknown venue,1963-01-01,109,1,95.61,General Brain Science and Reviews,,Positions MENTAL ILLNESS AND THE AGEING BRAIN within General Brain Science and Reviews.,high citation signal (109); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1136/JCP.16.1.98-C,3d052bae9eafe4977188267a843d45bdb84b6e19,https://doi.org/10.1136/JCP.16.1.98-C,https://jcp.bmj.com/content/jclinpath/16/1/98.3.full.pdf,,paper,unknown,brain; brain in title,
80,1963,Anoxia of canine brain without damage.,"W. A. Neely, J. Youmans",Journal of the American Medical Association (JAMA),1963-03-30,106,1,92.11,General Brain Science and Reviews,,Positions Anoxia of canine brain without damage. within General Brain Science and Reviews.,high citation signal (106),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/JAMA.1963.63700130004011A,71c3f0aa4534881dbca21d3b9606959af21815ad,https://doi.org/10.1001/JAMA.1963.63700130004011A,,,JournalArticle,unknown,brain; brain in title,
81,1963,Regional Cerebral Blood Flow Measurement in Man: A Review,"N. Lassen, D. Ingvar",Unknown venue,1963-12-01,106,0,94.11,General Brain Science and Reviews,,Positions Regional Cerebral Blood Flow Measurement in Man: A Review within General Brain Science and Reviews.,high citation signal (106); synthesis or review value,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1001/ARCHNEUR.1963.00460120065007,e85827fefbf6b685e7f4f09343e9e6d72c9e9610,https://doi.org/10.1001/ARCHNEUR.1963.00460120065007,,,Review,unknown,cerebral,
82,1963,Cerebral Cortex: A Sensorimotor Amalgam in the Marsupialia,R. Lende,Science,1963-08-23,105,1,105.94,General Brain Science and Reviews,,Positions Cerebral Cortex: A Sensorimotor Amalgam in the Marsupialia within General Brain Science and Reviews.,high citation signal (105); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/science.141.3582.730,fe3ba4e3ef67874f52a4772b4725619fdc9cd38c,https://doi.org/10.1126/science.141.3582.730,,,paper,unknown,cerebral; cortex; neuroscience term,
83,1963,PHYSICOCHEMICAL PROPERTIES OF OX-BRAIN GANGLIOSIDES.,D. Gammack,Biochemical Journal,1963-08-01,105,0,94.94,General Brain Science and Reviews,,Positions PHYSICOCHEMICAL PROPERTIES OF OX-BRAIN GANGLIOSIDES. within General Brain Science and Reviews.,high citation signal (105); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1042/BJ0880373,a5d4b40d9e2d50237e5d9aa4aaeda81d9cafd0d3,https://doi.org/10.1042/BJ0880373,https://europepmc.org/articles/pmc1202124?pdf=render,,JournalArticle,unknown,brain; brain in title,
84,1963,PENETRATION OF LIGHT INTO THE BRAIN OF MAMMALS.,"W. F. Ganong, M. D. Shepherd, J. Wall, E. E. V. Brunt, M. T. Clegg",Annals of the New York Academy of Sciences,1963-06-01,103,3,104.8,General Brain Science and Reviews,non-human,Positions PENETRATION OF LIGHT INTO THE BRAIN OF MAMMALS. within General Brain Science and Reviews.,high citation signal (103); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1210/ENDO-72-6-962,fa17d477155f1e77bfabe67595b148c78e3a0d20,https://doi.org/10.1210/ENDO-72-6-962,,,JournalArticle,unknown,brain; brain in title,
85,1963,Separation of human brain gangliosides.,"S. R. Korey, J. Gonatas",Life Science,1963-05-01,103,0,106.0,General Brain Science and Reviews,human;non-human,Positions Separation of human brain gangliosides. within General Brain Science and Reviews.,high citation signal (103); recognized venue; human evidence signal,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0024-3205(63)90160-7,d8005591fb0dd2ca86f92f0c4611eabf18ffb86e,https://doi.org/10.1016/0024-3205(63)90160-7,,,JournalArticle,unknown,brain; brain in title,
86,1963,A Specific Congenital Brain Defect (Arhinencephaly) in 13-15 Trisomy,"James Q. Miller, E. H. Picard, M. Alkan, S. Warner, P. Gerald",Unknown venue,1963-01-17,102,0,91.43,General Brain Science and Reviews,,Positions A Specific Congenital Brain Defect (Arhinencephaly) in 13-15 Trisomy within General Brain Science and Reviews.,high citation signal (102),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1056/NEJM196301172680302,9f27cdea22f1851952b44f2ff3405edfa7b93b44,https://doi.org/10.1056/NEJM196301172680302,,,paper,unknown,brain; brain in title,
87,1963,Poisoning by DDT: Relation between Clinical Signs and Concentration in Rat Brain,"W. Dale, T. B. Gaines, W. Hayes, Geroge W. Pearce",Science,1963-12-13,102,0,105.83,Clinical Neurology and Neurodegeneration,human;non-human,Positions Poisoning by DDT: Relation between Clinical Signs and Concentration in Rat Brain within Clinical Neurology and Neurodegeneration.,high citation signal (102); recognized venue; human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1126/science.142.3598.1474,a98fed93662685a051194d7d21e50466176319c3,https://doi.org/10.1126/science.142.3598.1474,,,JournalArticle,unknown,brain; brain in title,
88,1963,SARCOMAS OF THE BRAIN.,"J. Kernohan, A. Uihlein",Progress in clinical cancer,1963-08-01,101,2,92.45,Clinical Neurology and Neurodegeneration,human,Positions SARCOMAS OF THE BRAIN. within Clinical Neurology and Neurodegeneration.,high citation signal (101); human evidence signal,"Clinical cohorts often differ in disease stage, comorbidity, treatment history, and follow-up duration.; Biomarkers may not transfer cleanly across populations, scanners, care settings, or diagnostic criteria.; Human cohort effects can depend on recruitment, demographics, comorbidity, and measurement context.",,8176babc83fcf4971febb99e570c625df0d7dccd,https://www.semanticscholar.org/paper/8176babc83fcf4971febb99e570c625df0d7dccd,,,JournalArticle,unknown,brain; brain in title,
89,1963,ANEURYSMAL MALFORMATION OF THE GREAT VEIN OF GALEN CAUSING HEART FAILURE IN EARLY INFANCY,"M. Gomez, C. Whitten, A. Nolke, J. Bernstein, John Meyer",Pediatrics,1963-03-01,101,2,89.65,"Brain Development, Plasticity, and Connectomics",non-human;connectome,"Five cases of heart failure, resulting from a cerebral arteriovenous fistula and aneurysm of the great vein of Galen, are reported.",high citation signal (101),"Developmental and aging studies are sensitive to cohort composition, attrition, and longitudinal sampling intervals.; Network measures can depend heavily on parcellation, thresholding, and acquisition choices.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1542/peds.31.3.400,599c223a1f9a059bc8da3e107ff1d6f9fd4a14c6,https://doi.org/10.1542/peds.31.3.400,,,paper,unknown,brain; cerebral,"Five cases of heart failure, resulting from a cerebral arteriovenous fistula and aneurysm of the great vein of Galen, are reported. In two infants the diagnosis was made roentgenographically; one improved after arterial ligation. In four cases, autopsy demonstrated the anomalous vessels and dilatation or hypertrophy of the heart. In three cases there was spongy necrosis of the brain. The pathogenesis of heart failure seems to be related to an enormous increase of the intake of the right atrium and ventricle. The cerebral damage seems to be due to ischemia caused by shunting of blood toward the veins bypassing the capillary network. Early diagnosis can be made by auscultation of the head and cerebral arteriography in infants who develop heart failure. Treatment is discussed."
90,1963,On the stability of brain-like structures.,J. Griffith,Biophysical Journal,1963-07-01,100,4,94.07,General Brain Science and Reviews,,Positions On the stability of brain-like structures. within General Brain Science and Reviews.,high citation signal (100); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/S0006-3495(63)86822-8,47d5e7d375aaa569fa4a06d16edb428800027bb8,https://doi.org/10.1016/S0006-3495(63)86822-8,https://doi.org/10.1016/s0006-3495(63)86822-8,,JournalArticle,unknown,brain; brain in title,
91,1963,PROTEIN BREAKDOWN IN THE BRAIN. SUBCELLULAR DISTRIBUTION AND PROPERTIES OF NEUTRAL AND ACID PROTEINASES.,"N. Marks, A. Lajtha",Biochemical Journal,1963-12-01,99,0,93.89,General Brain Science and Reviews,,Positions PROTEIN BREAKDOWN IN THE BRAIN. SUBCELLULAR DISTRIBUTION AND PROPERTIES OF NEUTRAL AND ACID PROTEINASES. within General Brain Science and Reviews.,high citation signal (99); open-access PDF metadata,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1042/BJ0890438,858d8914d7f3fdb7845ff66342c645e57820aaf7,https://doi.org/10.1042/BJ0890438,https://doi.org/10.1042/bj0920449_b1a,,JournalArticle,unknown,brain; brain in title,
92,1963,An Application of Discriminant Functions to the Problem of Predicting Brain Damage Using Behavioral Variables,"Lawrence Wheeler, C. J. Burke, R. Reitan",Perceptual and Motor Skills,1963-04-01,98,0,90.71,Cognitive and Systems Neuroscience,,Positions An Application of Discriminant Functions to the Problem of Predicting Brain Damage Using Behavioral Variables within Cognitive and Systems Neuroscience.,high citation signal (98),"Task designs can simplify cognition enough that ecological validity becomes uncertain.; Cross-species alignment between circuits, behavior, and subjective experience remains imperfect.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.2466/pms.1963.16.2.417,02c1e03321ef2315551f0895bf33e31ba6c03d74,https://doi.org/10.2466/pms.1963.16.2.417,,,JournalArticle,unknown,brain; brain in title,
93,1963,The subcellular localization of 5-hydroxytryptamine in guinea pig brain.,"I. Michaelson, V. P. Whittaker",Biochemical Pharmacology,1963-02-01,98,0,90.71,General Brain Science and Reviews,,Positions The subcellular localization of 5-hydroxytryptamine in guinea pig brain. within General Brain Science and Reviews.,high citation signal (98),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1016/0006-2952(63)90185-0,229a420406f0950955882aad986849e0a8d3776c,https://doi.org/10.1016/0006-2952(63)90185-0,,,JournalArticle,unknown,brain; brain in title,
94,1963,"Norepinephrine and 3,4-Dihydroxy-Phenethylamine Turnover in Guinea Pig Brain in vivo","S. Udenfriend, P. Zaltzman-Nirenberg",Science,1963-10-18,97,0,102.53,General Brain Science and Reviews,,"Positions Norepinephrine and 3,4-Dihydroxy-Phenethylamine Turnover in Guinea Pig Brain in vivo within General Brain Science and Reviews.",high citation signal (97); recognized venue,"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Metadata-level ranking should be complemented with full-text expert review before strong claims are made.",10.1126/science.142.3590.394,f535310e4016117cecbaf78c4926717847398508,https://doi.org/10.1126/science.142.3590.394,,,JournalArticle,unknown,brain; brain in title,
95,1963,ACETYLCHOLINE AND 5-HYDROXYTRYPTAMINE IN THE SNAIL BRAIN.,"G. A. Kerkut, G. Cottrell",Comparative Biochemistry and Physiology A,1963,94,0,91.17,General Brain Science and Reviews,non-human,Positions ACETYLCHOLINE AND 5-HYDROXYTRYPTAMINE IN THE SNAIL BRAIN. within General Brain Science and Reviews.,high citation signal (94),"Broad reviews can dominate citation-ranked lists while obscuring narrower empirical advances.; Taxonomy boundaries are imperfect because many brain papers combine methods, scales, and diseases.; Non-human findings need careful translation to human brain organization and clinical outcomes.",10.1016/0010-406X(63)90069-0,8c4114b59af228562ea70162c807360d0f7bc7cb,https://doi.org/10.1016/0010-406X(63)90069-0,,,JournalArticle,unknown,brain; brain in title,
